player,finalvaluebo,finalvalueba,bowlerf,batsmanf
LA Carseldine,0.199978083,0.309515,0.041894007193999605,0.041939325466000155
SS Mundhe,0.199978083,,0.041894007193999605,
CJ McKay,0.199844789,0.144423159,0.041865642852408236,0.01956935809291598
DJ Harris,0.19824372899999998,0.39889633799999996,0.04152494475085619,0.054050509172665635
AL Menaria,0.198043389,0.34585139,0.04148231333312985,0.04686291135511543
ND Doshi,0.193700405,8.55e-05,0.04055814659117708,1.1585261868869081e-05
SB Joshi,0.191068655,0.08056097400000001,0.03999812246418647,0.01091602316024741
DJ Muthuswami,0.191010092,0.058054677,0.03998566053089153,0.007866416792486676
SMSM Senanayake,0.188974977,0.108657399,0.039552597549529125,0.014723092648013959
C Nanda,0.186758783,0.0,0.03908100180141786,0.0
RS Gavaskar,0.18291957600000003,0.05363073,0.03826403645573106,0.00726697135986682
SA Yadav,0.18283770300000002,1.373083806,0.03824661426314092,0.18605304632062492
A Chandila,0.181948268,0.101893098,0.03805734664296806,0.013806528923512753
JM Kemp,0.17621703600000002,0.26161743600000004,0.03683776720062717,0.035449198894995294
PD Collingwood,0.17364927300000002,0.452273621,0.03629135920883699,0.061283138428849665
BMAJ Mendis,0.167353902,0.19002956699999998,0.03495173361812471,0.02574903270786903
GR Napier,0.162964312,0.261550922,0.03401764933671625,0.035440186238762
GH Vihari,0.16234505300000002,0.262652381,0.03388587390939372,0.035589434086163434
NL McCullum,0.160454146,0.274955736,0.033483497717925886,0.03725654039658051
T Henderson,0.159970361,0.147955424,0.033380550526028424,0.020047980490755055
Y Gnaneswara Rao,0.159782609,0.311860535,0.033340597775998695,0.04225714578410072
SS Sarkar,0.15938511800000002,,0.033256013544874306,
MJ Clarke,0.158629462,0.29344169600000003,0.03309521347203105,0.039761390542749395
DJ Thornely,0.156275585,0.19318113899999997,0.03259431942359625,0.026176071151361373
NJ Rimmington,0.15273869,0.158040425,0.031841684661695444,0.02141449952622648
M Manhas,0.137587688,0.31505395,0.02861762209189092,0.042689853959901596
S Rana,0.137374164,0.262961775,0.028572185180447372,0.03563135701611264
AM Rahane,0.116922989,5.341394247,0.024220270513283983,0.7237596619457985
SPD Smith,0.114441315,4.295832808,0.02369218185922288,0.5820859418194058
AC Gilchrist,0.0031034340000000004,0.668101209,0.0,0.09052780656342728
DA Warner,,7.38006624,,1.0
AB de Villiers,,6.421999904,,0.870181878475931
KL Rahul,,6.228234163,,0.8439265936724167
RR Pant,,6.100819886,,0.8266619414516259
MS Dhoni,,5.2225956280000005,,0.707662432580009
CA Lynn,,5.194770092,,0.7038920685893465
RV Uthappa,,5.165202637,,0.6998856743323757
JC Buttler,,5.1496623139999995,,0.6977799584086118
KD Karthik,,5.041675638,,0.6831477488202058
SV Samson,,4.858081522,,0.658270720616188
Q de Kock,,4.824302604,,0.6536936725380936
AT Rayudu,,4.763243857,,0.6454202038435906
SS Iyer,,4.638261761,,0.6284851124859281
MK Pandey,,4.470731466,,0.6057847342573447
PA Patel,,4.421753493,,0.5991482121168604
BB McCullum,,3.9339657210000003,,0.5330529012975365
G Gambhir,,3.932523044,,0.532857418363768
KK Nair,,3.77600624,,0.5116493696945463
AS Yadav,,3.547457959,,0.48068104589261795
Ishan Kishan,,3.306833955,,0.44807645994787176
J Bairstow,,3.136887265,,0.4250486598613511
WP Saha,,2.9738484260000004,,0.40295687454425894
DA Miller,,2.941962998,,0.3986363946240136
MJ Guptill,,2.776041277,,0.37615397839572784
MA Agarwal,,2.707599205,,0.36688006813879226
M Vohra,,2.675607485,,0.3625451856377918
JJ Roy,,2.565887585,,0.3476781239567845
P Shaw,,2.561419699,,0.3470727247835651
E Lewis,,2.5539116440000003,,0.3460553822888181
KM Jadhav,,2.550411526,,0.3455811158139416
SW Billings,,2.419884658,,0.32789470708056956
HM Amla,,2.327430943,,0.3153672158639053
SE Marsh,,2.2885997369999997,,0.31010558206046673
S Gill,,2.2462014580000003,,0.30436060937035714
N Pooran,,2.047075847,,0.2773790614378009
A Hales,,1.717706305,,0.23274944277464918
SS Tiwary,,1.6519478859999999,,0.2238391678717507
NV Ojha,,1.458121113,,0.19757561322376427
C Ingram,,1.3702298000000002,,0.18566632811143988
SP Goswami,,1.358709498,,0.184105325591224
S Hetmyer,,1.347596047,,0.182599451437986
EJG Morgan,,1.332535456,,0.18055873926681723
UT Khawaja,,1.331215435,,0.18037987623807564
AD Nath,,1.263006609,,0.17113757084651862
ER Dwivedi,,1.172576288,,0.15888424979773624
GJ Bailey,,1.128543786,,0.1529178396642684
H Klaasen,,1.0528178999999998,,0.14265697159921426
SD Lad,,1.051286511,,0.14244946817713117
S Singh,,1.000082358,,0.13551129833761494
SP Jackson,,0.9920260329999999,,0.1344196651817586
R Singh,,0.9832058020000001,,0.133224522656859
P Chopra,,0.9395252409999999,,0.12730580057774657
AR Bawne,,0.840201966,,0.11384748302746941
IR Jaggi,,0.823328031,,0.11156106249257731
DM Bravo,,0.788470667,,0.10683788483177627
MEK Hussey,,0.703264048,,0.09529237612913351
F Behardien,,0.694151527,,0.09405762826865903
NS Naik,,0.672677243,,0.09114785980565943
AP Tare,,0.6651321139999999,,0.09012549377876587
D Shorey,,0.663054149,,0.08984392923280864
R Dravid,,0.6531525810000001,,0.08850226539430087
ML Hayden,,0.625490361,,0.08475403074430943
DPMD Jayawardene,,0.579223886,,0.07848491695922773
KC Sangakkara,,0.578891136,,0.07843982928803632
Vishnu Vinod,,0.560729884,,0.0759789771209425
S Badrinath,,0.540689724,,0.07326353265902395
N Naik,,0.484711251,,0.06567844179675006
MN van Wyk,,0.47500783,,0.0643636269042485
HH Gibbs,,0.461478712,,0.06253042953717446
GC Smith,,0.45108072,,0.06112150017775451
MJ Lumb,,0.436500623,,0.059145895010286526
Kamran Akmal,,0.431592029,,0.05848077984188934
OA Shah,,0.431316715,,0.05844347475667103
PSP Handscomb,,0.419529036,,0.05684624261583864
SA Asnodkar,,0.41497304100000004,,0.05622890466088826
Salman Butt,,0.41143916399999997,,0.0557500638368254
MS Bisla,,0.409595679,,0.055500271363418015
SM Katich,,0.39323341799999995,,0.05328318272655504
BJ Haddin,,0.391028156,,0.05298436941942679
S Sohal,,0.374978553,,0.05080964598496612
MV Boucher,,0.368496495,,0.049931326226145094
LA Pomersbach,,0.36420382100000004,,0.0493496683032482
AP Majumdar,,0.35590288200000003,,0.04822488991643523
R Bhui,,0.353312666,,0.04787391528886874
AC Blizzard,,0.353071526,,0.04784124078539437
SP Fleming,,0.352699805,,0.0477908725382931
Misbah-ul-Haq,,0.346254668,,0.046917555580097345
RS Sodhi,,0.332381489,,0.045037737899761725
YV Takawale,,0.331623168,,0.04493498529899375
CA Pujara,,0.328668828,,0.04453467181888059
Niraj Patel,,0.32429426100000003,,0.04394191738311553
TR Birt,,0.31596662,,0.042813520871595866
DB Das,,0.309290577,,0.04190891611834639
BB Samantray,,0.303147122,,0.041076477113029274
VVS Laxman,,0.302994255,,0.04105576361330871
MD Mishra,,0.301999702,,0.04092100154374766
W Jaffer,,0.29691019399999996,,0.0402313725032365
UBT Chand,,0.296316839,,0.04015097281836864
RR Sarwan,,0.294314238,,0.03987962010487321
MC Juneja,,0.293604887,,0.0397835029459031
PA Reddy,,0.291820829,,0.039541762839245195
M Klinger,,0.291096362,,0.03944359746017673
RE Levi,,0.288929244,,0.03914995267034351
CM Gautam,,0.287049938,,0.03889530644646355
VH Zol,,0.285459627,,0.03867981908520106
Sunny Singh,,0.280000892,,0.03794015973493485
DH Yagnik,,0.278006145,,0.03766987123952969
RJ Quiney,,0.27751187,,0.037602896908415825
BR Dunk,,0.27634649699999997,,0.03744498870514203
S Anirudha,,0.273870221,,0.03710945296339238
Anirudh Singh,,0.270513921,,0.036654673847480265
M Kaif,,0.267895494,,0.036299876625497614
AB Barath,,0.265068969,,0.03591688209562737
T Taibu,,0.263317165,,0.03567951241044688
DR Martyn,,0.262774263,,0.035605949114082755
DJ Jacobs,,0.252227837,,0.03417690692705761
RR Rossouw,,0.24432368899999998,,0.033105893775826054
P Dogra,,0.230516112,,0.031234965175597127
PR Shah,,0.230013272,,0.031166830285794294
C Madan,,0.22874240399999998,,0.030994627495375977
CJ Ferguson,,0.227146497,,0.030778381875336668
A Turner,,0.22243591,,0.030140096682926252
R Bishnoi,,0.219944835,,0.02980255567462224
MDKJ Perera,,0.218738168,,0.02963905212861613
DS Lehmann,,0.215483781,,0.029198082238351297
B Sumanth,,0.210137868,,0.028473710284746715
J Arunkumar,,0.20704373899999998,,0.028054455375728444
DT Patil,,0.202740361,,0.02747134705934564
AG Paunikar,,0.202711581,,0.02746744736535048
Yashpal Singh,,0.202205544,,0.02739887928160385
A Mukund,,0.200928749,,0.027225873381862765
AA Bilakhia,,0.200185107,,0.027125109787632478
KB Arun Karthik,,0.198825074,,0.02694082512733653
NJ Maddinson,,0.197821205,,0.026804800738482265
L Ronchi,,0.195145457,,0.026442236513042464
RT Ponting,,0.192443964,,0.026076183836528818
S Chanderpaul,,0.182178657,,0.024685233313027827
A Chopra,,0.18025889899999997,,0.024425105837532428
CA Ingram,,0.17863941600000002,,0.02420566566622037
SS Shaikh,,0.17706939600000002,,0.023992927738274616
Harpreet Singh,,0.169533645,,0.022971832431682895
X Thalaivan Sargunam,,0.16875355399999997,,0.022866129992892854
M Rawat,,0.161131191,,0.021833298748277906
AN Ghosh,,0.159750646,,0.021646234709134536
MS Wade,,0.15959600000000002,,0.02162528015466702
TM Srivastava,,0.130750521,,0.0177167137459189
UA Birla,,0.1265954,,0.01715369427361671
T Kohli,,0.112668756,,0.015266632078359233
TD Paine,,0.092263804,,0.012501758249801294
Younis Khan,,0.08844974300000001,,0.011984952454844093
H Das,,0.076109352,,0.010312827761285786
Mohammad Ashraful,,0.041159232999999996,,0.005577081785108747
J Denly,,0.0,,0.0
U Kaul,,0.0,,0.0
