match_id,batsman,over,total_runs,season
176,P Dogra,17,2,2010
176,P Dogra,18,21,2010
176,P Dogra,19,3,2010
176,R McLaren,19,1,2010
176,R McLaren,20,10,2010
176,R Sathish,18,10,2010
176,R Sathish,19,1,2010
176,SK Warne,20,1,2010
176,SR Tendulkar,2,11,2010
176,SR Tendulkar,3,1,2010
176,SR Tendulkar,4,2,2010
176,SR Tendulkar,6,5,2010
176,SR Tendulkar,7,0,2010
176,SS Tiwary,7,1,2010
176,SS Tiwary,8,2,2010
176,SS Tiwary,9,3,2010
176,SS Tiwary,10,11,2010
176,SS Tiwary,11,2,2010
176,SS Tiwary,12,8,2010
176,SS Tiwary,13,1,2010
176,SS Tiwary,14,8,2010
176,SS Tiwary,15,5,2010
176,SS Tiwary,16,4,2010
176,SS Tiwary,17,8,2010
176,SS Tiwary,18,1,2010
176,ST Jayasuriya,1,13,2010
176,ST Jayasuriya,2,2,2010
176,ST Jayasuriya,3,9,2010
176,ST Jayasuriya,4,0,2010
176,YK Pathan,7,2,2010
176,YK Pathan,8,4,2010
176,YK Pathan,9,7,2010
176,YK Pathan,10,2,2010
176,YK Pathan,11,18,2010
176,YK Pathan,12,25,2010
176,YK Pathan,13,15,2010
176,YK Pathan,14,4,2010
176,YK Pathan,15,2,2010
176,YK Pathan,16,7,2010
176,YK Pathan,17,17,2010
177,AB de Villiers,2,0,2010
177,AB de Villiers,4,1,2010
177,AB de Villiers,5,3,2010
177,AB de Villiers,6,3,2010
177,AB de Villiers,7,2,2010
177,DPMD Jayawardene,7,0,2010
177,G Gambhir,1,1,2010
177,G Gambhir,2,1,2010
177,G Gambhir,3,12,2010
177,G Gambhir,4,4,2010
177,G Gambhir,6,6,2010
177,G Gambhir,7,2,2010
177,G Gambhir,8,3,2010
177,G Gambhir,10,5,2010
177,G Gambhir,11,2,2010
177,G Gambhir,12,5,2010
177,G Gambhir,13,6,2010
177,G Gambhir,14,15,2010
177,G Gambhir,15,2,2010
177,G Gambhir,16,1,2010
177,G Gambhir,17,1,2010
177,G Gambhir,18,5,2010
177,G Gambhir,19,6,2010
177,G Gambhir,20,0,2010
177,IK Pathan,7,1,2010
177,IK Pathan,8,1,2010
177,IK Pathan,9,2,2010
177,IK Pathan,10,5,2010
177,IK Pathan,11,5,2010
177,IK Pathan,12,2,2010
177,IK Pathan,13,5,2010
177,IK Pathan,14,0,2010
177,KC Sangakkara,2,5,2010
177,KC Sangakkara,3,2,2010
177,KC Sangakkara,4,11,2010
177,KC Sangakkara,6,0,2010
177,KD Karthik,8,1,2010
177,KD Karthik,9,7,2010
177,KD Karthik,10,2,2010
177,KD Karthik,11,2,2010
177,KD Karthik,12,8,2010
177,KD Karthik,13,0,2010
177,M Kaif,14,5,2010
177,M Kaif,15,1,2010
177,M Manhas,13,1,2010
177,M Manhas,14,1,2010
177,M Manhas,15,2,2010
177,M Manhas,16,8,2010
177,M Manhas,17,2,2010
177,M Manhas,18,4,2010
177,M Manhas,19,7,2010
177,M Manhas,20,6,2010
177,MF Maharoof,20,1,2010
177,MS Bisla,1,1,2010
177,MS Bisla,2,2,2010
177,PP Chawla,15,0,2010
177,PP Chawla,18,4,2010
177,PP Chawla,19,1,2010
177,RR Powar,16,1,2010
177,RR Powar,17,2,2010
177,RS Bopara,1,2,2010
177,RS Bopara,2,2,2010
177,RS Bopara,3,1,2010
177,RS Bopara,4,7,2010
177,RS Bopara,5,6,2010
177,RS Bopara,7,4,2010
177,RS Bopara,8,5,2010
177,RS Bopara,9,9,2010
177,RS Bopara,10,5,2010
177,RS Bopara,11,6,2010
177,RS Bopara,12,2,2010
177,RS Bopara,13,7,2010
177,RS Bopara,14,2,2010
177,RS Bopara,15,2,2010
177,RS Bopara,16,0,2010
177,S Sreesanth,17,5,2010
177,S Sreesanth,18,1,2010
177,S Sreesanth,19,5,2010
177,S Sreesanth,20,9,2010
177,TM Dilshan,2,0,2010
177,V Sehwag,1,8,2010
177,V Sehwag,2,0,2010
177,YA Abdulla,20,1,2010
177,Yuvraj Singh,6,5,2010
178,BJ Hodge,1,1,2010
178,BJ Hodge,2,4,2010
178,BJ Hodge,3,6,2010
178,BJ Hodge,4,3,2010
178,BJ Hodge,5,9,2010
178,BJ Hodge,6,0,2010
178,BJ Hodge,7,3,2010
178,BJ Hodge,8,1,2010
178,BJ Hodge,9,8,2010
178,BJ Hodge,10,1,2010
178,BJ Hodge,11,9,2010
178,BJ Hodge,12,5,2010
178,BJ Hodge,13,1,2010
178,BJ Hodge,14,1,2010
178,CA Pujara,15,2,2010
178,CA Pujara,16,1,2010
178,CA Pujara,17,1,2010
178,CA Pujara,18,0,2010
178,CA Pujara,19,1,2010
178,EJG Morgan,7,10,2010
178,EJG Morgan,8,0,2010
178,JH Kallis,1,1,2010
178,JH Kallis,2,6,2010
178,JH Kallis,5,1,2010
178,JH Kallis,6,5,2010
178,JH Kallis,7,1,2010
178,JH Kallis,8,3,2010
178,JH Kallis,9,4,2010
178,JH Kallis,10,2,2010
178,JH Kallis,11,1,2010
178,JH Kallis,12,6,2010
178,JH Kallis,13,2,2010
178,JH Kallis,14,2,2010
178,JH Kallis,15,2,2010
178,JH Kallis,16,5,2010
178,JH Kallis,17,6,2010
178,JH Kallis,18,1,2010
178,JH Kallis,19,6,2010
178,JH Kallis,20,13,2010
178,MK Pandey,4,1,2010
178,MK Pandey,5,0,2010
178,MK Tiwary,1,2,2010
178,MK Tiwary,2,5,2010
178,MK Tiwary,3,1,2010
178,MK Tiwary,4,14,2010
178,MK Tiwary,5,7,2010
178,MK Tiwary,6,9,2010
178,MK Tiwary,7,3,2010
178,MK Tiwary,8,1,2010
178,MK Tiwary,9,2,2010
178,MK Tiwary,10,5,2010
178,MK Tiwary,11,0,2010
178,MK Tiwary,12,2,2010
178,OA Shah,19,1,2010
178,OA Shah,20,1,2010
178,P Kumar,19,3,2010
178,P Kumar,20,1,2010
178,R Dravid,8,6,2010
178,R Dravid,9,5,2010
178,R Dravid,10,2,2010
178,R Dravid,11,6,2010
178,R Dravid,12,3,2010
178,R Dravid,13,0,2010
178,RE van der Merwe,18,1,2010
178,RV Uthappa,13,3,2010
178,RV Uthappa,14,5,2010
178,RV Uthappa,15,2,2010
178,RV Uthappa,16,3,2010
178,RV Uthappa,17,3,2010
178,RV Uthappa,18,4,2010
178,SC Ganguly,12,1,2010
178,SC Ganguly,13,6,2010
178,SC Ganguly,14,2,2010
178,SC Ganguly,15,2,2010
178,SC Ganguly,16,1,2010
178,SC Ganguly,17,7,2010
178,SC Ganguly,18,7,2010
178,SC Ganguly,19,0,2010
178,SP Goswami,1,4,2010
178,SP Goswami,3,4,2010
178,V Kohli,5,1,2010
178,V Kohli,6,1,2010
179,A Symonds,5,0,2010
179,A Symonds,6,1,2010
179,A Symonds,7,1,2010
179,A Symonds,8,2,2010
179,A Symonds,11,1,2010
179,A Symonds,12,11,2010
179,A Symonds,13,3,2010
179,A Symonds,14,8,2010
179,A Symonds,15,2,2010
179,A Symonds,16,10,2010
179,A Symonds,17,5,2010
179,A Symonds,18,9,2010
179,AC Gilchrist,1,3,2010
179,AC Gilchrist,2,18,2010
179,AC Gilchrist,3,14,2010
179,AC Gilchrist,4,1,2010
179,AC Gilchrist,5,7,2010
179,HH Gibbs,5,0,2010
179,HH Gibbs,6,1,2010
179,HH Gibbs,7,5,2010
179,HH Gibbs,8,1,2010
179,HH Gibbs,9,3,2010
179,HH Gibbs,10,11,2010
179,HH Gibbs,11,7,2010
179,HH Gibbs,13,4,2010
179,HH Gibbs,14,1,2010
179,HH Gibbs,15,10,2010
179,HH Gibbs,16,2,2010
179,HH Gibbs,17,5,2010
179,HH Gibbs,18,1,2010
179,JA Morkel,11,2,2010
179,JA Morkel,12,2,2010
179,JA Morkel,13,4,2010
179,JA Morkel,14,2,2010
179,JA Morkel,15,2,2010
179,JA Morkel,16,9,2010
179,JA Morkel,17,2,2010
179,JA Morkel,18,2,2010
179,JA Morkel,19,7,2010
179,JA Morkel,20,12,2010
179,JM Kemp,6,2,2010
179,JM Kemp,7,7,2010
179,JM Kemp,8,3,2010
179,JM Kemp,9,1,2010
179,JM Kemp,10,9,2010
179,L Balaji,16,1,2010
179,L Balaji,17,9,2010
179,L Balaji,18,5,2010
179,M Muralitharan,18,1,2010
179,M Muralitharan,19,0,2010
179,M Vijay,1,3,2010
179,M Vijay,3,0,2010
179,ML Hayden,1,1,2010
179,ML Hayden,2,8,2010
179,ML Hayden,4,8,2010
179,ML Hayden,5,0,2010
179,MS Dhoni,6,1,2010
179,MS Dhoni,7,9,2010
179,MS Dhoni,8,1,2010
179,MS Dhoni,9,4,2010
179,MS Dhoni,10,2,2010
179,MS Dhoni,11,6,2010
179,MS Dhoni,12,2,2010
179,MS Dhoni,13,3,2010
179,MS Dhoni,14,8,2010
179,MS Dhoni,15,7,2010
179,R Ashwin,16,0,2010
179,RG Sharma,18,1,2010
179,RG Sharma,19,7,2010
179,RG Sharma,20,12,2010
179,S Badrinath,3,4,2010
179,S Badrinath,4,1,2010
179,S Badrinath,5,0,2010
179,S Badrinath,6,0,2010
179,S Tyagi,19,2,2010
179,S Tyagi,20,1,2010
179,SK Raina,3,6,2010
179,TL Suman,19,1,2010
179,TL Suman,20,10,2010
179,VVS Laxman,1,5,2010
179,VVS Laxman,2,1,2010
179,VVS Laxman,4,5,2010
179,VVS Laxman,5,1,2010
180,A Uniyal,18,1,2010
180,A Uniyal,19,1,2010
180,A Uniyal,20,2,2010
180,AA Jhunjhunwala,7,1,2010
180,AA Jhunjhunwala,8,1,2010
180,AA Jhunjhunwala,9,2,2010
180,AA Jhunjhunwala,10,2,2010
180,AA Jhunjhunwala,11,1,2010
180,AA Jhunjhunwala,12,3,2010
180,AA Jhunjhunwala,13,5,2010
180,AA Jhunjhunwala,14,1,2010
180,AA Jhunjhunwala,15,6,2010
180,AA Jhunjhunwala,16,8,2010
180,AA Jhunjhunwala,17,4,2010
180,AA Jhunjhunwala,18,5,2010
180,AA Jhunjhunwala,19,6,2010
180,AA Jhunjhunwala,20,11,2010
180,AB de Villiers,4,1,2010
180,AB de Villiers,5,3,2010
180,AB de Villiers,6,1,2010
180,AB de Villiers,7,1,2010
180,AB de Villiers,8,1,2010
180,AB de Villiers,9,2,2010
180,AB de Villiers,10,3,2010
180,AB de Villiers,11,4,2010
180,AB de Villiers,12,1,2010
180,AB de Villiers,13,0,2010
180,AD Mascarenhas,17,2,2010
180,AD Mascarenhas,18,1,2010
180,G Gambhir,1,1,2010
180,G Gambhir,2,1,2010
180,G Gambhir,3,5,2010
180,G Gambhir,4,2,2010
180,GC Smith,1,9,2010
180,GC Smith,3,1,2010
180,GC Smith,4,6,2010
180,GC Smith,6,2,2010
180,GC Smith,7,1,2010
180,GC Smith,9,0,2010
180,KD Karthik,11,3,2010
180,KD Karthik,12,6,2010
180,KD Karthik,13,1,2010
180,KD Karthik,14,5,2010
180,KD Karthik,15,3,2010
180,KD Karthik,16,1,2010
180,KD Karthik,17,6,2010
180,M Manhas,13,1,2010
180,M Manhas,14,6,2010
180,M Manhas,15,2,2010
180,M Manhas,17,2,2010
180,M Manhas,18,2,2010
180,NV Ojha,2,1,2010
180,NV Ojha,3,9,2010
180,NV Ojha,5,14,2010
180,P Dogra,9,2,2010
180,P Dogra,10,1,2010
180,P Dogra,11,6,2010
180,P Dogra,12,6,2010
180,P Dogra,13,1,2010
180,P Dogra,14,4,2010
180,P Dogra,15,1,2010
180,P Dogra,16,9,2010
180,SA Asnodkar,1,5,2010
180,SA Asnodkar,2,0,2010
180,TM Dilshan,4,0,2010
180,V Sehwag,1,11,2010
180,V Sehwag,2,11,2010
180,V Sehwag,3,11,2010
180,V Sehwag,5,1,2010
180,V Sehwag,6,12,2010
180,V Sehwag,7,17,2010
180,V Sehwag,8,3,2010
180,V Sehwag,9,6,2010
180,V Sehwag,10,6,2010
180,YK Pathan,5,0,2010
180,YK Pathan,6,0,2010
181,DPMD Jayawardene,16,1,2010
181,DPMD Jayawardene,17,13,2010
181,DPMD Jayawardene,18,2,2010
181,DPMD Jayawardene,19,7,2010
181,DPMD Jayawardene,20,6,2010
181,IK Pathan,20,3,2010
181,JH Kallis,1,4,2010
181,JH Kallis,2,2,2010
181,JH Kallis,3,5,2010
181,JH Kallis,4,11,2010
181,JH Kallis,5,10,2010
181,JH Kallis,6,1,2010
181,JH Kallis,7,2,2010
181,JH Kallis,8,0,2010
181,JH Kallis,9,3,2010
181,JH Kallis,10,10,2010
181,JH Kallis,11,2,2010
181,JH Kallis,12,2,2010
181,JH Kallis,14,1,2010
181,JH Kallis,15,5,2010
181,JH Kallis,16,9,2010
181,JH Kallis,17,3,2010
181,JH Kallis,18,22,2010
181,JH Kallis,19,5,2010
181,MK Pandey,1,1,2010
181,MK Pandey,2,3,2010
181,MK Pandey,3,5,2010
181,MK Pandey,4,1,2010
181,MK Pandey,5,1,2010
181,MK Pandey,6,17,2010
181,MK Pandey,7,4,2010
181,MK Pandey,8,7,2010
181,MK Pandey,9,0,2010
181,MS Bisla,1,0,2010
181,MS Bisla,2,6,2010
181,MS Bisla,3,7,2010
181,MS Bisla,4,7,2010
181,MS Bisla,5,6,2010
181,MS Bisla,6,15,2010
181,MS Bisla,7,4,2010
181,MS Bisla,8,3,2010
181,MS Bisla,9,7,2010
181,MS Bisla,10,8,2010
181,MS Bisla,11,5,2010
181,MS Bisla,12,2,2010
181,MS Bisla,13,9,2010
181,MS Bisla,14,3,2010
181,MS Bisla,15,0,2010
181,RS Bopara,1,1,2010
181,RS Bopara,2,3,2010
181,RS Bopara,3,1,2010
181,RS Bopara,4,1,2010
181,RS Bopara,5,3,2010
181,RS Bopara,7,1,2010
181,RS Bopara,8,2,2010
181,RS Bopara,9,6,2010
181,RS Bopara,10,6,2010
181,RS Bopara,11,4,2010
181,RS Bopara,12,6,2010
181,RS Bopara,13,6,2010
181,RS Bopara,14,7,2010
181,RS Bopara,15,2,2010
181,RS Bopara,16,1,2010
181,RS Bopara,17,1,2010
181,RS Bopara,18,14,2010
181,RS Bopara,19,5,2010
181,RS Bopara,20,10,2010
181,RV Uthappa,9,1,2010
181,RV Uthappa,10,1,2010
181,RV Uthappa,11,9,2010
181,RV Uthappa,12,12,2010
181,RV Uthappa,13,25,2010
181,RV Uthappa,14,3,2010
181,V Kohli,15,1,2010
181,V Kohli,16,1,2010
181,V Kohli,17,8,2010
181,V Kohli,18,1,2010
181,V Kohli,19,6,2010
181,Yuvraj Singh,15,2,2010
181,Yuvraj Singh,16,7,2010
182,AD Mathews,7,2,2010
182,AD Mathews,8,3,2010
182,AD Mathews,9,1,2010
182,AD Mathews,10,1,2010
182,AD Mathews,11,2,2010
182,BJ Hodge,1,0,2010
182,I Sharma,15,1,2010
182,I Sharma,16,1,2010
182,I Sharma,17,1,2010
182,I Sharma,18,1,2010
182,I Sharma,19,2,2010
182,I Sharma,20,0,2010
182,LR Shukla,9,5,2010
182,LR Shukla,10,5,2010
182,LR Shukla,11,1,2010
182,LR Shukla,12,6,2010
182,LR Shukla,13,3,2010
182,LR Shukla,14,0,2010
182,M Kartik,14,2,2010
182,M Kartik,15,5,2010
182,M Kartik,16,6,2010
182,M Kartik,17,2,2010
182,M Kartik,18,2,2010
182,M Kartik,19,4,2010
182,M Vijay,1,1,2010
182,M Vijay,2,9,2010
182,M Vijay,3,5,2010
182,M Vijay,4,1,2010
182,M Vijay,5,2,2010
182,M Vijay,6,4,2010
182,M Vijay,7,2,2010
182,M Vijay,8,6,2010
182,M Vijay,9,4,2010
182,MK Tiwary,2,8,2010
182,ML Hayden,1,0,2010
182,ML Hayden,3,1,2010
182,ML Hayden,4,0,2010
182,MS Dhoni,10,3,2010
182,MS Dhoni,11,1,2010
182,MS Dhoni,12,1,2010
182,MS Dhoni,13,4,2010
182,MS Dhoni,14,3,2010
182,MS Dhoni,15,7,2010
182,MS Dhoni,16,3,2010
182,MS Dhoni,17,7,2010
182,MS Dhoni,18,15,2010
182,MS Dhoni,19,16,2010
182,MS Dhoni,20,7,2010
182,OA Shah,6,5,2010
182,OA Shah,7,0,2010
182,RS Gavaskar,11,1,2010
182,RS Gavaskar,12,1,2010
182,RS Gavaskar,13,0,2010
182,S Badrinath,9,1,2010
182,S Badrinath,10,1,2010
182,S Badrinath,11,4,2010
182,S Badrinath,12,3,2010
182,S Badrinath,13,5,2010
182,S Badrinath,14,1,2010
182,S Badrinath,15,8,2010
182,S Badrinath,16,4,2010
182,S Badrinath,17,5,2010
182,S Badrinath,18,1,2010
182,S Badrinath,19,1,2010
182,S Badrinath,20,9,2010
182,SC Ganguly,1,0,2010
182,SC Ganguly,3,2,2010
182,SC Ganguly,5,1,2010
182,SC Ganguly,6,6,2010
182,SC Ganguly,7,2,2010
182,SC Ganguly,8,2,2010
182,SC Ganguly,9,1,2010
182,SE Bond,13,1,2010
182,SE Bond,15,0,2010
182,SK Raina,4,1,2010
182,SK Raina,5,2,2010
182,SK Raina,6,5,2010
182,SK Raina,7,8,2010
182,SK Raina,8,1,2010
182,SK Raina,9,2,2010
182,SK Raina,10,0,2010
182,WP Saha,2,2,2010
182,WP Saha,3,5,2010
182,WP Saha,4,12,2010
182,WP Saha,5,4,2010
183,A Mishra,10,1,2010
183,A Mishra,11,1,2010
183,A Mishra,13,1,2010
183,AB de Villiers,4,5,2010
183,AB de Villiers,5,5,2010
183,AB de Villiers,6,1,2010
183,AB de Villiers,7,1,2010
183,AP Tare,5,10,2010
183,AP Tare,6,1,2010
183,AP Tare,7,6,2010
183,AT Rayudu,12,2,2010
183,AT Rayudu,13,8,2010
183,AT Rayudu,14,4,2010
183,AT Rayudu,15,12,2010
183,AT Rayudu,16,7,2010
183,AT Rayudu,17,1,2010
183,AT Rayudu,18,1,2010
183,DJ Bravo,19,1,2010
183,DJ Bravo,20,8,2010
183,DP Nannes,14,1,2010
183,DP Nannes,15,1,2010
183,DP Nannes,16,1,2010
183,DP Nannes,17,0,2010
183,KA Pollard,18,1,2010
183,KA Pollard,19,6,2010
183,KA Pollard,20,4,2010
183,KD Karthik,7,4,2010
183,KD Karthik,8,11,2010
183,KD Karthik,9,2,2010
183,M Manhas,9,1,2010
183,M Manhas,10,0,2010
183,MF Maharoof,7,1,2010
183,MF Maharoof,8,2,2010
183,MF Maharoof,9,2,2010
183,MF Maharoof,10,3,2010
183,MF Maharoof,11,17,2010
183,MF Maharoof,12,4,2010
183,PJ Sangwan,12,6,2010
183,PJ Sangwan,13,2,2010
183,PJ Sangwan,14,1,2010
183,S Ladda,14,0,2010
183,S Ladda,15,1,2010
183,S Ladda,16,0,2010
183,SR Tendulkar,1,7,2010
183,SR Tendulkar,2,5,2010
183,SR Tendulkar,3,6,2010
183,SR Tendulkar,4,17,2010
183,SR Tendulkar,6,10,2010
183,SR Tendulkar,7,2,2010
183,SR Tendulkar,8,5,2010
183,SR Tendulkar,9,1,2010
183,SR Tendulkar,10,8,2010
183,SR Tendulkar,11,9,2010
183,SS Tiwary,7,5,2010
183,SS Tiwary,8,3,2010
183,SS Tiwary,9,9,2010
183,SS Tiwary,10,6,2010
183,SS Tiwary,11,1,2010
183,SS Tiwary,12,1,2010
183,SS Tiwary,13,3,2010
183,SS Tiwary,14,11,2010
183,SS Tiwary,15,2,2010
183,SS Tiwary,16,2,2010
183,SS Tiwary,17,12,2010
183,SS Tiwary,18,9,2010
183,SS Tiwary,19,1,2010
183,ST Jayasuriya,1,5,2010
183,ST Jayasuriya,2,5,2010
183,ST Jayasuriya,3,1,2010
183,ST Jayasuriya,4,0,2010
183,TM Dilshan,1,6,2010
183,TM Dilshan,2,7,2010
183,TM Dilshan,3,2,2010
183,TM Dilshan,4,4,2010
183,V Sehwag,1,7,2010
183,V Sehwag,2,5,2010
183,V Sehwag,3,6,2010
183,V Sehwag,4,1,2010
183,V Sehwag,5,1,2010
183,V Sehwag,6,6,2010
183,V Sehwag,7,0,2010
184,AA Jhunjhunwala,7,1,2010
184,AA Jhunjhunwala,8,4,2010
184,DR Martyn,6,1,2010
184,DR Martyn,7,1,2010
184,DR Martyn,8,1,2010
184,DR Martyn,9,2,2010
184,DR Martyn,10,1,2010
184,DR Martyn,11,2,2010
184,DR Martyn,12,1,2010
184,DR Martyn,13,4,2010
184,DR Martyn,14,1,2010
184,DR Martyn,15,1,2010
184,DR Martyn,16,1,2010
184,DR Martyn,17,5,2010
184,JH Kallis,1,1,2010
184,JH Kallis,2,20,2010
184,JH Kallis,3,2,2010
184,JH Kallis,4,9,2010
184,JH Kallis,6,2,2010
184,JH Kallis,7,2,2010
184,JH Kallis,8,1,2010
184,JH Kallis,9,8,2010
184,JH Kallis,10,3,2010
184,JH Kallis,11,3,2010
184,M Morkel,17,0,2010
184,M Morkel,18,0,2010
184,M Morkel,19,2,2010
184,M Morkel,20,0,2010
184,MJ Lumb,1,5,2010
184,MJ Lumb,2,1,2010
184,MJ Lumb,3,1,2010
184,MJ Lumb,4,1,2010
184,MJ Lumb,5,1,2010
184,MJ Lumb,6,3,2010
184,MJ Lumb,7,0,2010
184,MK Pandey,1,11,2010
184,MK Pandey,3,1,2010
184,MK Pandey,5,8,2010
184,MK Pandey,6,5,2010
184,MK Pandey,7,1,2010
184,MK Pandey,8,4,2010
184,MK Pandey,9,10,2010
184,MK Pandey,10,2,2010
184,MM Patel,20,1,2010
184,NV Ojha,1,2,2010
184,NV Ojha,2,6,2010
184,NV Ojha,3,2,2010
184,NV Ojha,4,2,2010
184,NV Ojha,5,6,2010
184,NV Ojha,6,0,2010
184,P Dogra,15,2,2010
184,P Dogra,16,1,2010
184,P Dogra,17,0,2010
184,S Narwal,17,0,2010
184,SK Trivedi,20,0,2010
184,SK Warne,18,3,2010
184,SK Warne,19,1,2010
184,SK Warne,20,0,2010
184,YK Pathan,8,1,2010
184,YK Pathan,9,2,2010
184,YK Pathan,10,1,2010
184,YK Pathan,11,2,2010
184,YK Pathan,12,12,2010
184,YK Pathan,13,2,2010
184,YK Pathan,14,6,2010
185,A Mishra,20,7,2010
185,AB de Villiers,12,1,2010
185,AB de Villiers,13,1,2010
185,DA Warner,1,1,2010
185,DA Warner,2,5,2010
185,DA Warner,3,0,2010
185,DA Warner,4,0,2010
185,JA Morkel,14,0,2010
185,JA Morkel,15,0,2010
185,JA Morkel,16,0,2010
185,JM Kemp,16,1,2010
185,JM Kemp,17,3,2010
185,JM Kemp,18,1,2010
185,KD Karthik,12,2,2010
185,KD Karthik,13,1,2010
185,KD Karthik,14,10,2010
185,KD Karthik,15,2,2010
185,KD Karthik,16,3,2010
185,KD Karthik,17,2,2010
185,M Manhas,13,8,2010
185,M Manhas,14,2,2010
185,M Manhas,15,10,2010
185,M Manhas,16,2,2010
185,M Manhas,17,2,2010
185,M Manhas,18,7,2010
185,M Manhas,19,1,2010
185,M Manhas,20,1,2010
185,M Vijay,18,1,2010
185,M Vijay,19,13,2010
185,ML Hayden,1,2,2010
185,ML Hayden,2,12,2010
185,ML Hayden,3,1,2010
185,ML Hayden,4,5,2010
185,ML Hayden,5,18,2010
185,ML Hayden,6,1,2010
185,ML Hayden,7,3,2010
185,ML Hayden,8,20,2010
185,ML Hayden,9,2,2010
185,ML Hayden,10,7,2010
185,ML Hayden,11,10,2010
185,ML Hayden,12,8,2010
185,ML Hayden,13,7,2010
185,ML Hayden,14,1,2010
185,PA Patel,1,2,2010
185,PA Patel,2,5,2010
185,PA Patel,3,0,2010
185,R Bhatia,17,2,2010
185,R Bhatia,18,2,2010
185,R Bhatia,19,13,2010
185,R Bhatia,20,4,2010
185,S Badrinath,3,1,2010
185,S Badrinath,4,4,2010
185,S Badrinath,6,5,2010
185,S Badrinath,7,5,2010
185,SK Raina,8,1,2010
185,SK Raina,9,2,2010
185,SK Raina,10,6,2010
185,SK Raina,11,7,2010
185,SK Raina,12,2,2010
185,SK Raina,13,3,2010
185,SK Raina,14,3,2010
185,SK Raina,15,10,2010
185,SK Raina,16,2,2010
185,SK Raina,17,8,2010
185,SK Raina,18,1,2010
185,SK Raina,19,1,2010
185,SK Raina,20,6,2010
185,TM Dilshan,4,1,2010
185,TM Dilshan,5,5,2010
185,TM Dilshan,6,1,2010
185,TM Dilshan,7,1,2010
185,TM Dilshan,8,1,2010
185,TM Dilshan,9,4,2010
185,TM Dilshan,10,2,2010
185,TM Dilshan,11,2,2010
185,TM Dilshan,12,0,2010
185,V Sehwag,1,8,2010
185,V Sehwag,2,5,2010
185,V Sehwag,3,9,2010
185,V Sehwag,4,7,2010
185,V Sehwag,5,9,2010
185,V Sehwag,6,1,2010
185,V Sehwag,7,14,2010
185,V Sehwag,8,11,2010
185,V Sehwag,9,1,2010
185,V Sehwag,10,3,2010
185,V Sehwag,11,10,2010
185,V Sehwag,12,1,2010
186,A Symonds,4,0,2010
186,A Symonds,5,5,2010
186,A Symonds,6,1,2010
186,A Symonds,7,2,2010
186,A Symonds,8,8,2010
186,A Symonds,9,2,2010
186,A Symonds,10,15,2010
186,A Symonds,11,2,2010
186,A Symonds,12,9,2010
186,A Symonds,13,1,2010
186,A Symonds,14,2,2010
186,A Symonds,15,1,2010
186,A Symonds,16,4,2010
186,A Symonds,17,1,2010
186,AB Barath,8,1,2010
186,AB Barath,9,1,2010
186,AB Barath,10,5,2010
186,AB Barath,11,0,2010
186,AC Gilchrist,1,3,2010
186,AC Gilchrist,2,23,2010
186,AC Gilchrist,3,8,2010
186,Anirudh Singh,12,0,2010
186,Bipul Sharma,17,1,2010
186,Bipul Sharma,18,6,2010
186,Bipul Sharma,19,1,2010
186,DPMD Jayawardene,6,1,2010
186,DPMD Jayawardene,7,9,2010
186,DPMD Jayawardene,8,4,2010
186,HH Gibbs,4,2,2010
186,HH Gibbs,5,2,2010
186,HH Gibbs,6,2,2010
186,HH Gibbs,7,7,2010
186,HH Gibbs,8,4,2010
186,HH Gibbs,9,5,2010
186,HH Gibbs,10,1,2010
186,HH Gibbs,11,0,2010
186,IK Pathan,11,1,2010
186,IK Pathan,12,2,2010
186,IK Pathan,13,2,2010
186,IK Pathan,14,12,2010
186,IK Pathan,15,9,2010
186,IK Pathan,16,4,2010
186,IK Pathan,17,20,2010
186,IK Pathan,18,7,2010
186,IK Pathan,19,13,2010
186,IK Pathan,20,0,2010
186,Jaskaran Singh,20,3,2010
186,KC Sangakkara,3,0,2010
186,MS Bisla,1,0,2010
186,MS Bisla,2,0,2010
186,PP Chawla,13,1,2010
186,PP Chawla,14,1,2010
186,PP Chawla,15,5,2010
186,PP Chawla,16,2,2010
186,PP Chawla,17,0,2010
186,RG Sharma,11,1,2010
186,RP Singh,20,4,2010
186,RS Bopara,1,9,2010
186,RS Bopara,2,1,2010
186,RS Bopara,3,1,2010
186,RS Bopara,4,7,2010
186,RS Bopara,6,4,2010
186,RS Bopara,7,3,2010
186,RS Bopara,8,4,2010
186,RS Bopara,9,2,2010
186,RS Bopara,10,1,2010
186,RS Bopara,11,6,2010
186,RS Bopara,12,2,2010
186,S Sreesanth,20,12,2010
186,TL Suman,12,1,2010
186,TL Suman,13,1,2010
186,TL Suman,14,2,2010
186,TL Suman,15,5,2010
186,TL Suman,16,5,2010
186,TL Suman,17,8,2010
186,TL Suman,18,1,2010
186,TL Suman,19,2,2010
186,TL Suman,20,1,2010
186,VVS Laxman,1,1,2010
186,VVS Laxman,2,1,2010
186,VVS Laxman,3,7,2010
186,VVS Laxman,4,1,2010
186,WPUJC Vaas,17,1,2010
186,WPUJC Vaas,18,12,2010
186,WPUJC Vaas,19,3,2010
186,Yuvraj Singh,5,4,2010
187,AA Jhunjhunwala,6,1,2010
187,AA Jhunjhunwala,7,2,2010
187,AA Jhunjhunwala,8,2,2010
187,AA Jhunjhunwala,9,13,2010
187,AA Jhunjhunwala,10,2,2010
