match_id,bowler,over,total_runs
81,IK Pathan,6,2
81,IK Pathan,20,9
81,JR Hopes,14,5
81,JR Hopes,16,12
81,JR Hopes,18,18
81,Mohammad Hafeez,7,8
81,Mohammad Hafeez,9,14
81,Mohammad Hafeez,11,6
81,PP Chawla,15,16
81,S Sreesanth,1,10
81,S Sreesanth,3,7
81,S Sreesanth,5,4
81,S Sreesanth,7,4
81,Umar Gul,13,2
81,Umar Gul,15,8
81,Umar Gul,17,12
81,Umar Gul,19,7
81,VRV Singh,8,7
81,VRV Singh,10,7
81,VRV Singh,12,6
81,VRV Singh,17,11
82,A Nehra,2,2
82,A Nehra,4,16
82,A Nehra,12,5
82,A Nehra,18,3
82,DJ Bravo,6,8
82,DJ Bravo,8,11
82,DJ Bravo,17,10
82,DJ Thornely,11,4
82,DJ Thornely,13,11
82,DS Kulkarni,7,5
82,DS Kulkarni,9,12
82,DS Kulkarni,19,1
82,GD McGrath,1,5
82,GD McGrath,3,3
82,GD McGrath,5,9
82,GD McGrath,18,10
82,Mohammad Asif,2,9
82,Mohammad Asif,4,9
82,Mohammad Asif,17,6
82,Mohammad Asif,19,22
82,PJ Sangwan,7,4
82,PJ Sangwan,9,4
82,PJ Sangwan,11,4
82,PJ Sangwan,13,10
82,R Bhatia,12,14
82,R Bhatia,14,8
82,RR Raje,14,8
82,RR Raje,16,5
82,SM Pollock,1,2
82,SM Pollock,3,2
82,SM Pollock,5,7
82,SM Pollock,15,5
82,ST Jayasuriya,10,16
82,Shoaib Malik,16,6
82,V Sehwag,15,2
82,VY Mahesh,6,15
82,VY Mahesh,8,4
82,VY Mahesh,10,12
82,VY Mahesh,20,6
83,JA Morkel,7,14
83,M Muralitharan,8,8
83,M Muralitharan,10,4
83,M Muralitharan,12,4
83,M Muralitharan,14,4
83,M Ntini,1,0
83,M Ntini,3,8
83,M Ntini,5,10
83,MM Patel,4,4
83,MM Patel,7,3
83,MM Patel,9,5
83,MM Patel,15,4
83,MS Gony,2,6
83,MS Gony,4,10
83,MS Gony,6,10
83,S Vidyut,11,10
83,S Vidyut,13,12
83,SK Raina,9,8
83,SK Raina,15,2
83,SK Trivedi,5,14
83,SK Trivedi,14,3
83,SK Warne,8,5
83,SK Warne,10,7
83,SK Warne,12,17
83,SR Watson,2,9
83,SR Watson,6,8
83,SR Watson,16,5
83,SR Watson,18,1
83,Sohail Tanvir,1,1
83,Sohail Tanvir,3,2
83,Sohail Tanvir,17,1
83,Sohail Tanvir,19,11
83,YK Pathan,11,1
83,YK Pathan,13,8
84,A Kumble,7,3
84,A Kumble,10,14
84,A Kumble,12,12
84,A Kumble,19,7
84,DW Steyn,1,6
84,DW Steyn,3,9
84,DW Steyn,14,4
84,DW Steyn,16,1
84,Gagandeep Singh,6,7
84,Gagandeep Singh,8,8
84,Gagandeep Singh,15,13
84,IK Pathan,2,6
84,IK Pathan,4,4
84,IK Pathan,13,3
84,IK Pathan,20,0
84,JH Kallis,6,8
84,JH Kallis,8,8
84,JH Kallis,18,3
84,JR Hopes,12,11
84,P Kumar,5,12
84,P Kumar,9,4
84,P Kumar,11,0
84,P Kumar,13,6
84,PP Chawla,10,6
84,PP Chawla,14,12
84,PP Chawla,16,5
84,PP Chawla,18,2
84,S Sreesanth,1,1
84,S Sreesanth,3,4
84,S Sreesanth,5,4
84,S Sreesanth,11,7
84,VRV Singh,7,6
84,VRV Singh,9,5
84,VRV Singh,17,13
84,VRV Singh,19,9
84,Z Khan,2,7
84,Z Khan,4,10
84,Z Khan,15,6
84,Z Khan,17,7
85,DP Vijaykumar,1,4
85,DP Vijaykumar,3,4
85,DP Vijaykumar,5,10
85,JA Morkel,4,9
85,JA Morkel,10,1
85,JA Morkel,12,6
85,JA Morkel,16,10
85,Joginder Sharma,8,13
85,Joginder Sharma,14,11
85,Joginder Sharma,18,21
85,M Muralitharan,9,6
85,M Muralitharan,11,10
85,M Muralitharan,13,7
85,M Muralitharan,17,2
85,M Ntini,1,3
85,M Ntini,3,11
85,M Ntini,6,20
85,M Ntini,15,3
85,MS Gony,2,1
85,MS Gony,5,6
85,MS Gony,7,8
85,PP Ojha,11,4
85,PP Ojha,13,4
85,PP Ojha,15,2
85,PP Ojha,17,12
85,RP Singh,2,6
85,RP Singh,4,7
85,RP Singh,19,3
85,SB Bangar,10,6
85,SB Bangar,12,7
85,SB Bangar,14,3
85,SB Bangar,20,20
85,SB Styris,6,3
85,SB Styris,8,7
85,SB Styris,18,14
85,Shahid Afridi,7,9
85,Shahid Afridi,9,10
85,Shahid Afridi,16,9
86,A Nehra,2,7
86,A Nehra,4,5
86,A Nehra,16,1
86,DJ Bravo,7,8
86,DJ Bravo,9,6
86,DJ Bravo,17,0
86,DS Kulkarni,6,17
86,DS Kulkarni,12,3
86,DS Kulkarni,14,1
86,MM Patel,2,4
86,MM Patel,4,13
86,MM Patel,6,5
86,RR Raje,11,3
86,RR Raje,13,9
86,RR Raje,15,7
86,SK Trivedi,5,8
86,SK Trivedi,9,5
86,SK Trivedi,13,11
86,SK Warne,11,8
86,SK Warne,15,11
86,SM Pollock,1,5
86,SM Pollock,3,9
86,SM Pollock,5,5
86,SR Watson,8,5
86,SR Watson,10,13
86,SR Watson,12,1
86,SR Watson,14,7
86,ST Jayasuriya,8,12
86,ST Jayasuriya,10,5
86,Sohail Tanvir,1,2
86,Sohail Tanvir,3,2
86,Sohail Tanvir,7,7
86,Sohail Tanvir,16,2
87,CK Kapugedera,17,15
87,GD McGrath,1,9
87,GD McGrath,3,4
87,GD McGrath,15,4
87,GD McGrath,17,7
87,JA Morkel,2,12
87,JA Morkel,4,9
87,JA Morkel,6,5
87,JA Morkel,19,9
87,L Balaji,10,9
87,L Balaji,12,3
87,L Balaji,18,13
87,L Balaji,20,11
87,M Muralitharan,7,9
87,M Muralitharan,9,7
87,M Muralitharan,13,6
87,M Muralitharan,16,6
87,MS Gony,1,7
87,MS Gony,3,11
87,MS Gony,5,6
87,MS Gony,14,13
87,Mohammad Asif,2,15
87,Mohammad Asif,10,3
87,Mohammad Asif,16,6
87,Mohammad Asif,18,11
87,P Amarnath,8,8
87,P Amarnath,11,14
87,P Amarnath,15,14
87,PJ Sangwan,5,8
87,PJ Sangwan,7,9
87,PJ Sangwan,9,11
87,PJ Sangwan,11,2
87,Shoaib Malik,8,13
87,Shoaib Malik,20,15
87,V Sehwag,12,7
87,V Sehwag,14,23
87,VY Mahesh,4,6
87,VY Mahesh,6,20
87,VY Mahesh,13,8
87,VY Mahesh,19,7
88,A Kumble,7,4
88,A Kumble,9,15
88,A Kumble,11,3
88,AB Dinda,1,4
88,AB Dinda,3,8
88,AB Dinda,12,8
88,DW Steyn,1,2
88,DW Steyn,3,10
88,DW Steyn,12,10
88,DW Steyn,14,6
88,I Sharma,2,5
88,I Sharma,4,2
88,I Sharma,14,5
88,I Sharma,16,13
88,LR Shukla,11,15
88,M Kartik,9,10
88,M Kartik,15,15
88,P Kumar,5,11
88,P Kumar,10,12
88,P Kumar,16,14
88,R Vinay Kumar,6,5
88,R Vinay Kumar,8,4
88,R Vinay Kumar,13,6
88,SC Ganguly,6,3
88,SC Ganguly,8,3
88,SC Ganguly,10,2
88,Umar Gul,5,13
88,Umar Gul,7,3
88,Umar Gul,13,15
88,Z Khan,2,7
88,Z Khan,4,6
88,Z Khan,15,14
89,DP Vijaykumar,1,10
89,MM Patel,4,4
89,MM Patel,6,9
89,MM Patel,8,7
89,MM Patel,10,8
89,PP Ojha,6,17
89,PP Ojha,11,5
89,PP Ojha,13,10
89,PP Ojha,15,15
89,RP Singh,2,1
89,RP Singh,4,8
89,RP Singh,14,3
89,RP Singh,16,12
89,SB Bangar,8,8
89,SB Bangar,10,12
89,SB Styris,3,9
89,SB Styris,5,5
89,SK Trivedi,12,3
89,SK Trivedi,14,4
89,SK Trivedi,16,2
89,SK Warne,7,4
89,SK Warne,9,5
89,SK Warne,15,3
89,SK Warne,19,8
89,SR Watson,2,5
89,SR Watson,5,12
89,SR Watson,17,6
89,Shahid Afridi,7,7
89,Shahid Afridi,9,4
89,Sohail Tanvir,1,8
89,Sohail Tanvir,3,12
89,Sohail Tanvir,18,10
89,Sohail Tanvir,20,11
89,Y Venugopal Rao,12,15
89,YK Pathan,11,10
89,YK Pathan,13,9
90,A Kumble,1,9
90,A Kumble,9,11
90,A Kumble,11,16
90,A Kumble,16,9
90,A Nehra,2,5
90,A Nehra,4,9
90,A Nehra,13,7
90,B Akhil,7,5
90,B Akhil,10,8
90,B Akhil,15,7
90,CRD Fernando,6,2
90,CRD Fernando,8,1
90,CRD Fernando,15,8
90,CRD Fernando,18,7
90,DR Smith,10,11
90,DR Smith,12,1
90,DR Smith,14,2
90,DR Smith,16,12
90,DS Kulkarni,9,5
90,DS Kulkarni,11,18
90,DS Kulkarni,17,11
90,DW Steyn,2,1
90,DW Steyn,4,5
90,DW Steyn,12,1
90,DW Steyn,14,8
90,P Kumar,3,7
90,P Kumar,5,14
90,R Vinay Kumar,6,3
90,R Vinay Kumar,8,16
90,R Vinay Kumar,13,6
90,SM Pollock,1,6
90,SM Pollock,3,7
90,SM Pollock,5,7
90,SM Pollock,7,3
91,CK Kapugedera,8,8
91,IK Pathan,2,8
91,IK Pathan,4,5
91,IK Pathan,13,15
91,IK Pathan,20,5
91,JA Morkel,2,4
91,JA Morkel,4,8
91,JA Morkel,6,4
91,JA Morkel,19,9
91,JR Hopes,10,7
91,JR Hopes,12,9
91,JR Hopes,17,5
91,JR Hopes,19,17
91,L Balaji,11,11
91,L Balaji,13,2
91,L Balaji,16,4
91,L Balaji,20,8
91,M Muralitharan,10,8
91,M Muralitharan,12,8
91,M Muralitharan,15,8
91,M Muralitharan,17,8
91,MS Gony,1,12
91,MS Gony,3,5
91,MS Gony,5,2
91,MS Gony,18,19
91,P Amarnath,7,10
91,P Amarnath,9,15
91,P Amarnath,14,10
91,PP Chawla,7,11
91,PP Chawla,9,10
91,PP Chawla,11,15
91,S Sreesanth,1,12
91,S Sreesanth,3,2
91,S Sreesanth,5,11
91,S Sreesanth,16,5
91,VRV Singh,6,15
91,VRV Singh,8,4
91,VRV Singh,15,12
91,VRV Singh,18,5
91,Yuvraj Singh,14,8
92,AB Dinda,1,5
92,AB Dinda,3,6
92,AB Dinda,5,14
92,AB Dinda,13,8
92,DP Vijaykumar,2,2
92,DP Vijaykumar,4,9
92,DP Vijaykumar,19,10
92,I Sharma,2,6
92,I Sharma,4,10
92,I Sharma,16,12
92,LR Shukla,18,7
92,LR Shukla,20,9
92,M Kartik,10,4
92,M Kartik,12,5
92,M Kartik,14,22
92,PP Ojha,12,7
92,PP Ojha,14,19
92,RP Singh,6,10
92,RP Singh,8,10
92,RP Singh,18,20
92,RP Singh,20,19
92,SB Bangar,10,10
92,SB Styris,5,5
92,SB Styris,7,5
92,SB Styris,16,18
92,SC Ganguly,7,3
92,SC Ganguly,9,7
92,SC Ganguly,11,12
92,SC Ganguly,15,4
92,Umar Gul,6,14
92,Umar Gul,8,5
92,Umar Gul,17,17
92,Umar Gul,19,11
92,WPUJC Vaas,1,6
92,WPUJC Vaas,3,11
92,WPUJC Vaas,17,19
92,Y Venugopal Rao,9,5
92,Y Venugopal Rao,11,3
92,Y Venugopal Rao,13,6
92,Y Venugopal Rao,15,10
93,A Mishra,11,8
93,A Mishra,13,4
93,A Mishra,15,15
93,AD Mascarenhas,1,12
93,AD Mascarenhas,3,8
93,AD Mascarenhas,12,6
93,AD Mascarenhas,14,5
93,GD McGrath,1,1
93,GD McGrath,3,4
93,GD McGrath,5,1
93,GD McGrath,17,6
93,MF Maharoof,2,6
93,MF Maharoof,4,3
93,MF Maharoof,12,10
93,MF Maharoof,19,5
93,MM Patel,5,10
93,MM Patel,7,5
93,MM Patel,15,2
93,MM Patel,17,8
93,PJ Sangwan,6,6
93,PJ Sangwan,8,10
93,PJ Sangwan,10,15
93,PJ Sangwan,18,6
93,SK Trivedi,8,7
93,SK Trivedi,10,4
93,SK Trivedi,16,5
93,SK Trivedi,18,13
93,SK Warne,9,5
93,SK Warne,11,7
93,SK Warne,13,8
93,SK Warne,19,27
93,SR Watson,2,3
93,SR Watson,4,6
93,SR Watson,6,8
93,SR Watson,20,7
93,V Sehwag,14,3
93,V Sehwag,16,18
93,VY Mahesh,7,12
93,VY Mahesh,9,22
93,VY Mahesh,20,4
94,A Kumble,8,13
94,A Kumble,10,4
94,A Kumble,12,10
94,A Kumble,14,13
94,DW Steyn,1,12
94,DW Steyn,11,21
94,IK Pathan,2,1
94,IK Pathan,4,10
94,IK Pathan,15,5
94,IK Pathan,20,12
94,JR Hopes,14,6
94,JR Hopes,16,16
94,P Kumar,3,4
94,P Kumar,5,8
94,P Kumar,16,3
94,PP Chawla,6,14
94,PP Chawla,8,6
94,PP Chawla,11,3
94,PP Chawla,13,10
94,R Vinay Kumar,7,3
94,R Vinay Kumar,9,8
94,S Sreesanth,1,3
94,S Sreesanth,3,10
94,S Sreesanth,5,12
94,S Sreesanth,18,5
94,V Kohli,13,9
94,VRV Singh,7,3
94,VRV Singh,9,5
94,VRV Singh,17,5
94,VRV Singh,19,3
94,Yuvraj Singh,10,10
94,Yuvraj Singh,12,4
94,Z Khan,2,1
94,Z Khan,4,8
94,Z Khan,6,9
94,Z Khan,15,18
95,A Mishra,11,3
95,A Mishra,13,7
95,A Mishra,15,4
95,AB Dinda,4,10
95,AB Dinda,6,5
95,AB Dinda,8,11
95,AB Dinda,16,4
95,GD McGrath,1,3
95,GD McGrath,3,6
95,GD McGrath,17,5
95,GD McGrath,19,10
95,I Sharma,2,11
95,I Sharma,7,4
95,I Sharma,17,3
95,Iqbal Abdulla,10,5
95,Iqbal Abdulla,12,6
95,Iqbal Abdulla,14,11
95,LR Shukla,18,6
95,MF Maharoof,8,6
95,MF Maharoof,10,5
95,MF Maharoof,18,10
95,MF Maharoof,20,4
95,PJ Sangwan,2,8
95,PJ Sangwan,4,5
95,PJ Sangwan,6,7
95,PJ Sangwan,16,9
95,SC Ganguly,9,7
95,SC Ganguly,11,3
95,SC Ganguly,13,7
95,SC Ganguly,15,6
95,Shoaib Akhtar,1,5
95,Shoaib Akhtar,3,2
95,Shoaib Akhtar,5,4
95,V Sehwag,12,7
95,VY Mahesh,5,6
95,VY Mahesh,7,13
95,VY Mahesh,9,10
95,VY Mahesh,14,5
96,A Nehra,2,12
96,A Nehra,4,2
96,A Nehra,13,7
96,A Nehra,17,11
96,CK Kapugedera,14,26
96,DJ Bravo,6,5
96,DJ Bravo,8,6
96,DJ Bravo,16,13
96,DJ Bravo,19,14
96,DJ Thornely,14,10
96,DS Kulkarni,7,8
96,DS Kulkarni,9,4
96,DS Kulkarni,15,6
96,DS Kulkarni,20,15
96,JA Morkel,2,12
96,JA Morkel,4,14
96,JA Morkel,6,21
96,Joginder Sharma,8,3
96,Joginder Sharma,10,17
96,Joginder Sharma,12,5
96,L Balaji,7,3
96,L Balaji,9,6
96,M Muralitharan,11,8
96,M Muralitharan,13,12
96,MS Gony,1,7
96,MS Gony,3,4
96,MS Gony,5,20
96,RR Raje,10,11
96,RR Raje,12,9
96,RR Raje,18,14
96,SM Pollock,1,1
96,SM Pollock,3,5
96,SM Pollock,5,3
96,SM Pollock,11,0
97,D Salunkhe,8,7
97,D Salunkhe,10,9
97,D Salunkhe,16,7
97,IK Pathan,1,5
97,IK Pathan,3,2
97,IK Pathan,5,1
97,IK Pathan,20,2
97,JR Hopes,6,9
97,JR Hopes,17,15
97,JR Hopes,19,7
97,MM Patel,1,5
97,MM Patel,3,12
97,MM Patel,13,7
97,MM Patel,19,13
97,PP Chawla,9,5
97,PP Chawla,11,11
97,PP Chawla,13,11
97,PP Chawla,15,8
97,Pankaj Singh,5,6
97,Pankaj Singh,7,17
97,Pankaj Singh,17,25
97,RR Powar,7,8
97,S Sreesanth,2,3
97,S Sreesanth,4,18
97,S Sreesanth,14,23
97,SK Trivedi,9,4
97,SK Trivedi,11,16
97,SK Trivedi,15,9
97,SK Trivedi,18,19
97,SR Watson,2,8
97,SR Watson,4,10
97,SR Watson,6,10
97,SR Watson,20,13
97,VRV Singh,8,3
97,VRV Singh,10,13
97,VRV Singh,16,6
97,VRV Singh,18,10
97,YK Pathan,12,11
97,YK Pathan,14,13
97,Yuvraj Singh,12,20
98,A Mishra,7,2
98,A Mishra,9,4
98,A Mishra,11,9
98,A Mishra,20,2
98,DP Vijaykumar,1,7
98,DP Vijaykumar,3,2
98,DP Vijaykumar,5,6
98,DP Vijaykumar,19,9
98,GD McGrath,1,10
98,GD McGrath,3,6
98,GD McGrath,5,17
98,GD McGrath,19,10
98,MF Maharoof,6,10
98,MF Maharoof,13,2
98,MF Maharoof,16,9
98,MF Maharoof,18,18
98,Mohammad Asif,2,11
98,Mohammad Asif,4,17
98,Mohammad Asif,15,8
98,Mohammad Asif,17,15
98,PM Sarvesh Kumar,6,8
98,PM Sarvesh Kumar,8,3
98,PM Sarvesh Kumar,13,13
98,PP Ojha,16,8
98,PP Ojha,18,13
98,R Bhatia,8,1
98,R Bhatia,10,6
98,R Bhatia,12,19
98,R Bhatia,14,6
98,RP Singh,2,5
98,RP Singh,4,20
98,RP Singh,17,12
98,RP Singh,20,14
98,SB Styris,7,8
98,SB Styris,9,7
98,SB Styris,11,10
98,SB Styris,15,8
98,Shahid Afridi,14,18
98,Y Venugopal Rao,10,10
98,Y Venugopal Rao,12,13
99,A Nehra,2,7
99,A Nehra,4,5
99,A Nehra,9,6
99,AB Agarkar,5,5
99,DJ Bravo,6,5
99,DJ Bravo,8,0
99,DJ Bravo,14,9
99,DJ Thornely,11,2
99,DJ Thornely,13,3
99,DJ Thornely,15,2
99,I Sharma,2,15
99,I Sharma,4,4
99,I Sharma,6,15
99,RR Raje,10,9
99,RR Raje,12,7
99,RR Raje,16,0
99,SM Pollock,1,5
99,SM Pollock,3,4
99,SM Pollock,5,1
99,SM Pollock,7,2
99,Shoaib Akhtar,1,6
99,Shoaib Akhtar,3,23
100,A Mishra,4,4
100,A Mishra,6,17
100,GD McGrath,1,3
100,GD McGrath,3,15
100,IK Pathan,2,4
100,IK Pathan,4,9
100,JR Hopes,11,3
100,MF Maharoof,7,12
100,PJ Sangwan,2,12
100,PP Chawla,8,13
100,R Bhatia,8,9
100,RR Powar,7,7
100,RR Powar,9,16
100,S Sreesanth,1,10
100,S Sreesanth,3,10
100,S Sreesanth,5,13
100,V Sehwag,5,22
100,VRV Singh,6,22
100,VRV Singh,10,11
101,A Kumble,9,6
101,A Kumble,11,6
101,A Kumble,13,5
101,A Kumble,15,17
101,Abdur Razzak,8,17
101,Abdur Razzak,14,12
101,JH Kallis,5,9
101,JH Kallis,7,12
101,JH Kallis,16,8
101,JH Kallis,18,10
101,MM Patel,2,3
101,MM Patel,4,9
101,MM Patel,6,5
101,MM Patel,8,4
101,P Kumar,2,8
101,P Kumar,4,4
101,P Kumar,6,8
101,P Kumar,20,11
101,RA Jadeja,18,7
101,RA Jadeja,20,14
101,SK Trivedi,11,4
101,SK Trivedi,13,19
101,SK Warne,10,5
101,SK Warne,12,8
101,SK Warne,14,4
101,SK Warne,16,6
101,SR Watson,7,4
101,SR Watson,9,2
101,Sohail Tanvir,1,1
101,Sohail Tanvir,3,2
101,Sohail Tanvir,5,3
101,Sohail Tanvir,19,4
101,V Kohli,10,8
101,V Kohli,12,9
101,YK Pathan,15,10
101,YK Pathan,17,18
101,Z Khan,1,10
101,Z Khan,3,12
101,Z Khan,17,16
101,Z Khan,19,9
102,A Nehra,1,5
102,A Nehra,3,6
102,A Nehra,15,14
102,A Nehra,20,6
102,AM Nayar,8,6
102,AM Nayar,10,3
102,AM Nayar,12,10
102,CRD Fernando,5,3
102,CRD Fernando,7,10
102,CRD Fernando,17,16
102,CRD Fernando,19,10
102,DJ Bravo,2,7
102,DJ Bravo,4,2
102,DJ Bravo,16,8
102,DJ Bravo,18,7
102,DJ Thornely,9,8
102,DNT Zoysa,2,19
102,DNT Zoysa,5,4
102,DNT Zoysa,17,14
102,DP Vijaykumar,1,11
102,DP Vijaykumar,19,15
102,PP Ojha,8,7
102,PP Ojha,10,4
102,PP Ojha,12,8
102,PP Ojha,14,7
102,RP Singh,4,5
102,RP Singh,6,9
102,RP Singh,18,14
102,RP Singh,20,7
102,RR Raje,6,9
102,RR Raje,14,10
102,ST Jayasuriya,11,3
102,ST Jayasuriya,13,10
102,Shahid Afridi,7,7
102,Shahid Afridi,9,3
102,Shahid Afridi,11,5
102,Shahid Afridi,16,14
102,Y Venugopal Rao,3,9
102,Y Venugopal Rao,13,6
102,Y Venugopal Rao,15,10
103,AB Agarkar,6,7
103,AB Agarkar,8,8
103,AB Dinda,5,6
103,AB Dinda,7,4
103,I Sharma,2,13
103,I Sharma,4,3
103,JA Morkel,10,5
103,JA Morkel,13,4
103,JA Morkel,15,9
103,JA Morkel,19,8
103,L Balaji,8,6
103,L Balaji,11,8
103,L Balaji,18,12
103,L Balaji,20,11
103,M Muralitharan,7,5
103,M Muralitharan,9,10
103,M Muralitharan,12,16
103,M Muralitharan,16,13
103,M Ntini,1,5
103,M Ntini,3,6
103,M Ntini,5,9
103,M Ntini,17,4
103,MS Gony,2,5
103,MS Gony,4,3
103,MS Gony,6,7
103,MS Gony,14,3
103,Shoaib Akhtar,1,5
103,Shoaib Akhtar,3,9
104,A Kumble,10,5
104,A Kumble,12,2
104,A Kumble,14,5
104,A Kumble,16,6
104,B Akhil,9,5
104,B Akhil,11,7
104,B Akhil,13,4
104,B Akhil,19,6
104,DW Steyn,1,10
104,DW Steyn,3,8
104,DW Steyn,15,4
104,DW Steyn,17,9
104,GD McGrath,1,1
104,GD McGrath,3,2
104,GD McGrath,5,6
104,GD McGrath,19,6
104,JH Kallis,6,11
104,JH Kallis,8,5
104,MF Maharoof,7,2
104,MF Maharoof,9,3
104,MF Maharoof,16,3
104,MF Maharoof,18,5
104,P Kumar,5,15
104,P Kumar,7,19
104,PJ Sangwan,2,19
104,PJ Sangwan,8,18
104,PJ Sangwan,17,14
104,R Bhatia,10,6
104,R Bhatia,12,6
104,R Bhatia,14,11
104,R Bhatia,20,24
104,TM Dilshan,11,3
104,VY Mahesh,4,7
104,VY Mahesh,6,6
104,VY Mahesh,13,7
104,VY Mahesh,15,5
104,Z Khan,2,13
104,Z Khan,4,14
104,Z Khan,18,10
105,AB Agarkar,5,16
105,AB Agarkar,7,4
105,AB Agarkar,9,12
105,AB Dinda,1,6
105,AB Dinda,3,3
105,AB Dinda,13,8
105,AB Dinda,15,15
105,I Sharma,2,10
105,I Sharma,4,7
105,I Sharma,16,6
105,LR Shukla,14,8
105,MM Patel,2,0
105,MM Patel,5,10
105,MM Patel,7,8
105,MM Patel,16,4
105,SC Ganguly,10,7
105,SC Ganguly,12,17
105,SK Trivedi,8,6
105,SK Trivedi,10,11
105,SK Trivedi,15,9
105,SK Warne,9,2
105,SK Warne,11,10
105,SK Warne,13,10
105,SR Watson,3,5
105,SR Watson,6,8
105,SR Watson,17,10
105,SR Watson,19,13
105,Sohail Tanvir,1,7
105,Sohail Tanvir,4,2
105,Sohail Tanvir,18,7
105,Sohail Tanvir,20,11
105,Umar Gul,6,0
105,Umar Gul,8,4
105,Umar Gul,11,11
105,Umar Gul,17,16
105,YK Pathan,12,3
105,YK Pathan,14,11
106,A Nehra,2,5
106,A Nehra,4,11
106,A Nehra,20,18
106,CRD Fernando,8,11
106,CRD Fernando,10,10
106,CRD Fernando,16,5
106,CRD Fernando,18,10
106,DR Smith,9,10
106,DR Smith,11,9
106,IK Pathan,2,24
106,IK Pathan,4,4
106,IK Pathan,12,9
106,IK Pathan,17,3
106,JR Hopes,8,7
106,JR Hopes,10,7
106,PP Chawla,7,6
106,PP Chawla,9,2
106,PP Chawla,14,7
106,PP Chawla,16,12
106,S Sreesanth,1,10
106,S Sreesanth,3,2
106,S Sreesanth,5,16
106,S Sreesanth,19,8
106,SD Chitnis,7,10
106,SD Chitnis,13,13
106,SD Chitnis,15,9
106,SD Chitnis,17,9
106,SM Pollock,1,3
106,SM Pollock,3,1
106,SM Pollock,5,10
106,VRV Singh,6,12
106,VRV Singh,11,9
106,VRV Singh,13,19
106,VRV Singh,20,17
106,VS Yeligati,6,13
106,VS Yeligati,12,8
106,VS Yeligati,14,11
106,VS Yeligati,19,13
106,Yuvraj Singh,15,10
106,Yuvraj Singh,18,4
107,A Kumble,5,2
107,A Kumble,7,9
107,A Kumble,10,1
107,A Kumble,14,3
107,B Akhil,12,4
107,DW Steyn,1,5
107,DW Steyn,3,20
107,DW Steyn,16,1
107,DW Steyn,19,2
107,JA Morkel,13,6
107,JA Morkel,15,11
107,JA Morkel,17,11
107,JA Morkel,20,4
107,JH Kallis,6,2
107,JH Kallis,8,3
107,JH Kallis,15,5
107,JH Kallis,17,5
107,L Balaji,10,3
107,L Balaji,12,8
107,L Balaji,16,11
107,L Balaji,19,13
107,M Muralitharan,7,4
107,M Muralitharan,9,5
107,M Muralitharan,11,3
107,M Muralitharan,14,7
107,M Ntini,1,6
107,M Ntini,3,4
107,M Ntini,5,6
107,M Ntini,18,11
107,MS Gony,2,1
107,MS Gony,4,5
107,MS Gony,6,1
107,MS Gony,8,6
107,P Kumar,2,2
107,P Kumar,4,13
107,P Kumar,18,11
107,P Kumar,20,1
107,R Vinay Kumar,9,4
107,R Vinay Kumar,11,4
107,R Vinay Kumar,13,15
108,DP Vijaykumar,2,9
108,DP Vijaykumar,4,15
108,Gagandeep Singh,10,4
108,Gagandeep Singh,12,9
108,Gagandeep Singh,17,21
108,PP Chawla,7,3
108,PP Chawla,9,9
108,PP Chawla,11,9
108,PP Chawla,16,11
108,PP Ojha,11,4
108,PP Ojha,13,4
108,PP Ojha,15,12
108,PP Ojha,17,10
108,RG Sharma,8,8
108,RG Sharma,10,4
108,RG Sharma,12,10
108,RG Sharma,14,4
108,RP Singh,1,14
108,RP Singh,6,11
108,RP Singh,18,6
108,RP Singh,20,7
108,RR Powar,6,3
108,RR Powar,8,12
108,RR Powar,13,3
108,RR Powar,15,2
108,S Sreesanth,1,5
108,S Sreesanth,3,12
108,S Sreesanth,5,4
108,S Sreesanth,19,9
108,SB Styris,5,13
108,SB Styris,7,4
108,SB Styris,16,4
108,SB Styris,19,16
108,VRV Singh,2,8
108,VRV Singh,4,10
108,VRV Singh,18,12
108,VRV Singh,20,11
108,Y Venugopal Rao,3,12
108,Y Venugopal Rao,9,11
108,Yuvraj Singh,14,18
109,A Mishra,10,2
109,A Mishra,12,11
109,A Mishra,14,5
109,A Mishra,16,5
109,A Nehra,2,10
109,A Nehra,4,3
109,A Nehra,16,7
109,A Nehra,20,10
109,A Nel,5,12
109,A Nel,7,11
109,A Nel,19,8
109,B Geeves,2,11
109,B Geeves,4,15
109,B Geeves,11,15
109,B Geeves,15,9
109,DR Smith,9,7
109,DR Smith,11,2
109,DR Smith,13,13
109,DS Kulkarni,6,6
109,DS Kulkarni,8,5
109,DS Kulkarni,17,15
109,GD McGrath,1,5
109,GD McGrath,3,9
109,GD McGrath,17,9
109,GD McGrath,19,17
109,MF Maharoof,5,3
109,MF Maharoof,7,10
109,MF Maharoof,9,6
109,MF Maharoof,18,8
109,SM Pollock,1,19
109,SM Pollock,3,6
109,SM Pollock,15,10
109,ST Jayasuriya,10,9
109,ST Jayasuriya,12,8
109,ST Jayasuriya,14,9
109,ST Jayasuriya,18,9
109,VY Mahesh,6,17
109,VY Mahesh,8,3
109,VY Mahesh,13,2
109,VY Mahesh,20,14
110,D Salunkhe,10,15
110,JA Morkel,5,13
110,JA Morkel,9,5
110,JA Morkel,17,12
110,JA Morkel,19,5
110,L Balaji,8,13
110,L Balaji,11,20
110,L Balaji,18,12
110,M Muralitharan,7,10
110,M Muralitharan,10,12
110,M Muralitharan,13,3
