match_id,bowler,over,total_runs
11310,RD Chahar,6,6
11310,RD Chahar,12,7
11310,RD Chahar,14,3
11310,Rashid Khan,11,12
11310,Rashid Khan,13,3
11310,Rashid Khan,15,3
11310,Rashid Khan,17,12
11310,S Kaul,9,6
11310,S Kaul,12,3
11310,S Kaul,14,5
11310,S Kaul,19,21
11310,S Sharma,2,9
11310,S Sharma,5,6
11310,S Sharma,16,6
11310,YK Pathan,7,8
11311,AR Patel,7,2
11311,AR Patel,9,6
11311,AR Patel,11,3
11311,AR Patel,13,11
11311,CH Morris,2,11
11311,CH Morris,4,8
11311,CH Morris,16,6
11311,CH Morris,19,5
11311,I Sharma,1,6
11311,I Sharma,3,2
11311,I Sharma,5,11
11311,I Sharma,14,15
11311,K Rabada,6,5
11311,K Rabada,8,5
11311,K Rabada,18,5
11311,K Rabada,20,7
11311,M Ali,10,6
11311,M Ali,12,2
11311,M Ali,14,6
11311,M Ali,16,8
11311,Mohammed Siraj,8,7
11311,Mohammed Siraj,19,7
11311,N Saini,2,2
11311,N Saini,5,13
11311,N Saini,15,10
11311,N Saini,18,1
11311,P Negi,7,9
11311,P Negi,9,6
11311,P Negi,11,15
11311,S Lamichhane,10,10
11311,S Lamichhane,12,6
11311,S Lamichhane,15,11
11311,S Lamichhane,17,19
11311,TG Southee,1,10
11311,TG Southee,3,24
11311,YS Chahal,4,5
11311,YS Chahal,6,6
11311,YS Chahal,13,13
11311,YS Chahal,17,14
11312,BA Stokes,14,12
11312,DS Kulkarni,1,10
11312,DS Kulkarni,4,10
11312,DS Kulkarni,6,12
11312,H Gurney,10,3
11312,H Gurney,12,12
11312,H Gurney,16,3
11312,H Gurney,20,8
11312,J Archer,3,4
11312,J Archer,5,9
11312,J Archer,12,3
11312,K Gowtham,2,22
11312,Kuldeep Yadav,7,7
11312,Kuldeep Yadav,9,10
11312,Kuldeep Yadav,11,11
11312,Kuldeep Yadav,17,5
11312,P Krishna,2,1
11312,P Krishna,4,11
11312,P Krishna,15,12
11312,P Krishna,19,17
11312,PP Chawla,1,5
11312,PP Chawla,3,6
11312,PP Chawla,5,2
11312,PP Chawla,13,6
11312,S Gopal,7,4
11312,S Gopal,9,8
11312,S Gopal,11,10
11312,S Gopal,13,15
11312,S Midhun,8,19
11312,S Midhun,10,13
11312,SP Narine,6,3
11312,SP Narine,8,10
11312,SP Narine,14,10
11312,SP Narine,18,8
11313,AS Rajpoot,1,4
11313,AS Rajpoot,3,9
11313,AS Rajpoot,5,7
11313,AS Rajpoot,18,8
11313,B Kumar,1,2
11313,B Kumar,3,9
11313,B Kumar,5,6
11313,B Kumar,16,8
11313,M Ur Rahman,2,12
11313,M Ur Rahman,8,6
11313,M Ur Rahman,13,10
11313,M Ur Rahman,16,12
11313,Mohammad Nabi,6,8
11313,Mohammad Nabi,8,12
11313,Mohammad Nabi,13,13
11313,Mohammad Nabi,20,11
11313,Mohammed Shami,4,1
11313,Mohammed Shami,6,2
11313,Mohammed Shami,17,12
11313,Mohammed Shami,20,15
11313,R Ashwin,7,4
11313,R Ashwin,9,6
11313,R Ashwin,11,11
11313,R Ashwin,14,9
11313,Rashid Khan,4,6
11313,Rashid Khan,10,7
11313,Rashid Khan,12,4
11313,Rashid Khan,14,3
11313,S Curran,10,7
11313,S Curran,12,8
11313,S Curran,15,4
11313,S Curran,19,11
11313,S Kaul,9,7
11313,S Kaul,11,17
11313,S Kaul,17,13
11313,S Kaul,19,5
11313,S Sharma,2,7
11313,S Sharma,7,5
11313,S Sharma,15,6
11313,S Sharma,18,3
11314,DL Chahar,1,7
11314,DL Chahar,3,2
11314,DL Chahar,5,8
11314,DL Chahar,19,6
11314,H Gurney,10,8
11314,H Gurney,17,13
11314,Harbhajan Singh,2,2
11314,Harbhajan Singh,8,4
11314,Harbhajan Singh,12,7
11314,Harbhajan Singh,16,2
11314,Imran Tahir,9,7
11314,Imran Tahir,11,2
11314,Imran Tahir,13,7
11314,Imran Tahir,15,5
11314,Kuldeep Yadav,7,3
11314,Kuldeep Yadav,9,3
11314,Kuldeep Yadav,11,6
11314,Kuldeep Yadav,14,4
11314,P Krishna,2,2
11314,P Krishna,4,8
11314,P Krishna,6,6
11314,P Krishna,16,8
11314,PP Chawla,1,12
11314,PP Chawla,8,3
11314,PP Chawla,13,5
11314,PP Chawla,15,8
11314,RA Jadeja,4,9
11314,RA Jadeja,6,5
11314,RA Jadeja,10,3
11314,RA Jadeja,17,3
11314,S Kuggeleijn,7,4
11314,S Kuggeleijn,14,7
11314,S Kuggeleijn,18,9
11314,S Kuggeleijn,20,15
11314,SP Narine,3,11
11314,SP Narine,5,3
11314,SP Narine,12,5
11314,SP Narine,18,11
11315,A Joseph,4,9
11315,A Joseph,7,14
11315,AS Rajpoot,1,11
11315,AS Rajpoot,3,14
11315,AS Rajpoot,5,12
11315,AS Rajpoot,20,16
11315,H Viljoen,6,9
11315,H Viljoen,10,4
11315,H Viljoen,13,21
11315,H Viljoen,15,7
11315,HH Pandya,9,19
11315,HH Pandya,15,11
11315,HH Pandya,17,5
11315,HH Pandya,19,25
11315,J Behrendorff,1,1
11315,J Behrendorff,3,7
11315,J Behrendorff,5,23
11315,J Behrendorff,13,4
11315,JJ Bumrah,2,3
11315,JJ Bumrah,6,7
11315,JJ Bumrah,18,18
11315,JJ Bumrah,20,14
11315,KH Pandya,11,10
11315,KH Pandya,16,7
11315,Mohammed Shami,2,3
11315,Mohammed Shami,4,1
11315,Mohammed Shami,16,12
11315,Mohammed Shami,18,8
11315,R Ashwin,7,3
11315,R Ashwin,9,4
11315,R Ashwin,11,11
11315,R Ashwin,14,19
11315,RD Chahar,8,6
11315,RD Chahar,10,7
11315,RD Chahar,12,10
11315,RD Chahar,14,4
11315,S Curran,8,5
11315,S Curran,12,19
11315,S Curran,17,14
11315,S Curran,19,17
11316,BA Stokes,14,12
11316,BA Stokes,18,10
11316,BA Stokes,20,23
11316,DL Chahar,1,12
11316,DL Chahar,3,10
11316,DL Chahar,5,5
11316,DL Chahar,19,8
11316,DS Kulkarni,1,0
11316,DS Kulkarni,3,5
11316,DS Kulkarni,5,9
11316,Imran Tahir,10,3
11316,Imran Tahir,12,6
11316,Imran Tahir,14,9
11316,Imran Tahir,16,10
11316,J Archer,6,0
11316,J Archer,12,4
11316,J Archer,17,10
11316,J Archer,19,13
11316,JD Unadkat,2,5
11316,JD Unadkat,4,5
11316,JD Unadkat,15,13
11316,M Santner,2,19
11316,M Santner,6,1
11316,M Santner,8,6
11316,M Santner,13,4
11316,R Parag,7,3
11316,R Parag,9,7
11316,R Parag,11,14
11316,RA Jadeja,7,4
11316,RA Jadeja,9,7
11316,RA Jadeja,11,5
11316,RA Jadeja,17,4
11316,S Gopal,8,5
11316,S Gopal,10,11
11316,S Gopal,13,10
11316,S Gopal,16,5
11316,SN Thakur,4,13
11316,SN Thakur,15,6
11316,SN Thakur,18,8
11316,SN Thakur,20,18
11317,AD Russell,4,13
11317,AD Russell,6,2
11317,AD Russell,17,14
11317,AR Patel,6,1
11317,AR Patel,8,4
11317,AR Patel,12,9
11317,AR Patel,14,16
11317,CH Morris,2,11
11317,CH Morris,13,10
11317,CH Morris,17,10
11317,CH Morris,19,8
11317,CR Brathwaite,10,13
11317,I Sharma,1,0
11317,I Sharma,3,7
11317,I Sharma,5,11
11317,I Sharma,11,7
11317,K Paul,7,18
11317,K Paul,10,8
11317,K Paul,15,11
11317,K Paul,20,10
11317,K Rabada,4,12
11317,K Rabada,9,2
11317,K Rabada,16,12
11317,K Rabada,18,16
11317,Kuldeep Yadav,7,5
11317,Kuldeep Yadav,9,3
11317,Kuldeep Yadav,11,11
11317,Kuldeep Yadav,16,10
11317,L Ferguson,2,14
11317,L Ferguson,5,10
11317,L Ferguson,13,14
11317,N Rana,12,7
11317,N Rana,18,5
11317,P Krishna,1,1
11317,P Krishna,3,17
11317,P Krishna,15,9
11317,PP Chawla,8,10
11317,PP Chawla,14,12
11317,PP Chawla,19,13
11318,A Joseph,2,8
11318,A Joseph,5,17
11318,A Joseph,13,28
11318,DS Kulkarni,2,4
11318,DS Kulkarni,4,14
11318,DS Kulkarni,14,7
11318,DS Kulkarni,18,13
11318,HH Pandya,15,5
11318,HH Pandya,20,6
11318,J Archer,5,12
11318,J Archer,11,5
11318,J Archer,17,12
11318,J Archer,19,13
11318,J Behrendorff,1,4
11318,J Behrendorff,3,16
11318,J Behrendorff,10,12
11318,JD Unadkat,6,4
11318,JD Unadkat,12,7
11318,JD Unadkat,16,9
11318,JD Unadkat,20,18
11318,JJ Bumrah,6,10
11318,JJ Bumrah,11,3
11318,JJ Bumrah,17,3
11318,JJ Bumrah,19,9
11318,K Gowtham,1,5
11318,K Gowtham,3,18
11318,K Gowtham,10,16
11318,KH Pandya,7,6
11318,KH Pandya,9,16
11318,KH Pandya,16,10
11318,KH Pandya,18,3
11318,L Livingstone,8,13
11318,RD Chahar,4,5
11318,RD Chahar,8,9
11318,RD Chahar,12,15
11318,RD Chahar,14,7
11318,S Gopal,7,2
11318,S Gopal,9,4
11318,S Gopal,13,13
11318,S Gopal,15,2
11319,AJ Tye,7,8
11319,AJ Tye,12,9
11319,AJ Tye,14,5
11319,AJ Tye,18,18
11319,M Ali,8,8
11319,M Ali,10,5
11319,M Ali,12,3
11319,M Ali,14,4
11319,M Ashwin,6,9
11319,M Ashwin,8,3
11319,M Ashwin,10,8
11319,M Ashwin,15,4
11319,Mohammed Shami,2,15
11319,Mohammed Shami,5,10
11319,Mohammed Shami,16,4
11319,Mohammed Shami,19,14
11319,Mohammed Siraj,6,24
11319,Mohammed Siraj,13,8
11319,Mohammed Siraj,17,11
11319,Mohammed Siraj,20,11
11319,N Saini,2,5
11319,N Saini,4,5
11319,N Saini,16,5
11319,N Saini,18,9
11319,R Ashwin,4,8
11319,R Ashwin,9,6
11319,R Ashwin,11,11
11319,R Ashwin,17,6
11319,S Curran,1,6
11319,S Curran,3,15
11319,S Curran,13,10
11319,SN Khan,20,6
11319,UT Yadav,1,2
11319,UT Yadav,3,14
11319,UT Yadav,5,10
11319,UT Yadav,19,18
11319,YS Chahal,7,11
11319,YS Chahal,9,9
11319,YS Chahal,11,10
11319,YS Chahal,15,8
11320,AD Russell,3,16
11320,DL Chahar,1,8
11320,DL Chahar,3,14
11320,DL Chahar,12,10
11320,DL Chahar,19,4
11320,H Gurney,2,3
11320,H Gurney,4,7
11320,H Gurney,15,11
11320,H Gurney,19,16
11320,Imran Tahir,9,4
11320,Imran Tahir,11,4
11320,Imran Tahir,15,13
11320,Imran Tahir,17,7
11320,Kuldeep Yadav,9,4
11320,Kuldeep Yadav,11,11
11320,Kuldeep Yadav,13,13
11320,M Santner,5,8
11320,M Santner,7,9
11320,M Santner,13,9
11320,M Santner,16,9
11320,P Krishna,1,10
11320,P Krishna,5,8
11320,P Krishna,7,3
11320,P Krishna,17,10
11320,PP Chawla,10,9
11320,PP Chawla,12,2
11320,PP Chawla,14,13
11320,PP Chawla,20,8
11320,RA Jadeja,6,11
11320,RA Jadeja,8,10
11320,RA Jadeja,10,6
11320,RA Jadeja,14,23
11320,SN Thakur,2,3
11320,SN Thakur,4,9
11320,SN Thakur,18,4
11320,SN Thakur,20,5
11320,SP Narine,6,0
11320,SP Narine,8,11
11320,SP Narine,16,1
11320,SP Narine,18,8
11321,A Mishra,11,4
11321,A Mishra,13,4
11321,A Mishra,15,5
11321,AR Patel,7,8
11321,AR Patel,9,15
11321,Ankit Sharma,8,10
11321,B Kumar,1,7
11321,B Kumar,5,10
11321,B Kumar,16,6
11321,B Kumar,20,14
11321,CH Morris,4,7
11321,CH Morris,14,11
11321,CH Morris,18,4
11321,DJ Hooda,7,8
11321,I Sharma,1,3
11321,I Sharma,3,10
11321,I Sharma,5,7
11321,K Ahmed,2,6
11321,K Ahmed,4,10
11321,K Ahmed,6,12
11321,K Ahmed,17,5
11321,K Paul,8,3
11321,K Paul,10,8
11321,K Paul,12,4
11321,K Paul,16,4
11321,K Rabada,2,10
11321,K Rabada,6,4
11321,K Rabada,17,4
11321,K Rabada,19,6
11321,Rashid Khan,10,10
11321,Rashid Khan,12,7
11321,Rashid Khan,14,4
11321,Rashid Khan,18,3
11321,S Sharma,3,8
11321,S Sharma,13,9
11321,S Sharma,15,8
11321,S Sharma,19,10
11321,V Shankar,9,8
11321,V Shankar,11,9
11322,HH Pandya,7,4
11322,HH Pandya,9,7
11322,HH Pandya,11,12
11322,J Behrendorff,1,8
11322,J Behrendorff,3,9
11322,J Behrendorff,5,20
11322,J Behrendorff,16,17
11322,JJ Bumrah,4,2
11322,JJ Bumrah,6,6
11322,JJ Bumrah,17,8
11322,JJ Bumrah,19,10
11322,KH Pandya,15,10
11322,M Ali,8,3
11322,M Ali,10,10
11322,M Ali,12,2
11322,M Ali,14,3
11322,Mohammed Siraj,4,12
11322,Mohammed Siraj,18,11
11322,N Saini,2,12
11322,N Saini,6,13
11322,N Saini,17,10
11322,P Negi,7,3
11322,P Negi,9,15
11322,P Negi,15,9
11322,P Negi,19,23
11322,RD Chahar,8,6
11322,RD Chahar,10,8
11322,RD Chahar,12,5
11322,RD Chahar,14,12
11322,SL Malinga,2,5
11322,SL Malinga,13,11
11322,SL Malinga,18,8
11322,SL Malinga,20,11
11322,UT Yadav,1,10
11322,UT Yadav,3,16
11322,YS Chahal,5,6
11322,YS Chahal,11,11
11322,YS Chahal,13,6
11322,YS Chahal,16,4
11323,A Singh,1,5
11323,A Singh,3,14
11323,A Singh,5,14
11323,A Singh,19,14
11323,DS Kulkarni,1,2
11323,DS Kulkarni,3,5
11323,DS Kulkarni,5,13
11323,DS Kulkarni,20,19
11323,I Sodhi,7,11
11323,I Sodhi,9,5
11323,I Sodhi,11,6
11323,I Sodhi,14,20
11323,J Archer,4,2
11323,J Archer,6,9
11323,J Archer,17,12
11323,J Archer,19,3
11323,JD Unadkat,2,12
11323,JD Unadkat,12,8
11323,JD Unadkat,15,20
11323,JD Unadkat,18,10
11323,M Ashwin,7,9
11323,M Ashwin,11,4
11323,M Ashwin,15,5
11323,M Ashwin,17,7
11323,M Ur Rahman,2,11
11323,M Ur Rahman,4,15
11323,M Ur Rahman,6,3
11323,Mandeep Singh,14,8
11323,Mohammed Shami,9,12
11323,Mohammed Shami,13,11
11323,Mohammed Shami,18,13
11323,Mohammed Shami,20,10
11323,R Ashwin,8,10
11323,R Ashwin,10,4
11323,R Ashwin,12,5
11323,R Ashwin,16,6
11323,S Gopal,8,13
11323,S Gopal,10,7
11323,S Gopal,13,8
11323,S Gopal,16,5
11324,B Kumar,1,1
11324,B Kumar,3,6
11324,B Kumar,18,11
11324,B Kumar,20,5
11324,DL Chahar,1,10
11324,DL Chahar,3,11
11324,DL Chahar,6,10
11324,Imran Tahir,5,14
11324,Imran Tahir,7,3
11324,Imran Tahir,9,2
11324,Imran Tahir,13,1
11324,K Ahmed,2,4
11324,K Ahmed,4,5
11324,K Ahmed,6,16
11324,K Ahmed,15,4
11324,KV Sharma,11,15
11324,KV Sharma,15,5
11324,KV Sharma,17,13
11324,RA Jadeja,8,4
11324,RA Jadeja,10,8
11324,RA Jadeja,12,4
11324,RA Jadeja,14,6
11324,Rashid Khan,8,8
11324,Rashid Khan,12,6
11324,Rashid Khan,14,2
11324,Rashid Khan,17,1
11324,S Nadeem,7,14
11324,S Nadeem,10,10
11324,S Sharma,5,12
11324,S Sharma,9,7
11324,S Sharma,16,7
11324,S Sharma,19,9
11324,SN Thakur,2,12
11324,SN Thakur,4,12
11324,SN Thakur,16,10
11324,V Shankar,11,3
11324,V Shankar,13,8
11325,A Mishra,7,2
11325,A Mishra,9,7
11325,A Mishra,11,9
11325,AR Patel,8,4
11325,AR Patel,10,5
11325,AR Patel,12,4
11325,AR Patel,15,4
11325,CH Morris,4,16
11325,CH Morris,17,8
11325,CH Morris,19,16
11325,HH Pandya,1,8
11325,HH Pandya,20,9
11325,I Sharma,1,6
11325,I Sharma,3,4
11325,I Sharma,5,9
11325,J Yadav,4,10
11325,J Yadav,6,6
11325,J Yadav,8,5
11325,J Yadav,12,4
11325,JJ Bumrah,5,4
11325,JJ Bumrah,14,3
11325,JJ Bumrah,16,10
11325,JJ Bumrah,18,3
11325,K Paul,6,17
11325,K Paul,13,4
11325,K Paul,18,17
11325,K Rabada,2,7
11325,K Rabada,14,8
11325,K Rabada,16,6
11325,K Rabada,20,21
11325,KH Pandya,10,3
11325,KH Pandya,13,4
11325,RD Chahar,2,10
11325,RD Chahar,7,5
11325,RD Chahar,9,3
11325,RD Chahar,11,3
11325,SL Malinga,3,10
11325,SL Malinga,15,10
11325,SL Malinga,17,11
11325,SL Malinga,19,15
11326,AD Russell,7,5
11326,AD Russell,9,3
11326,AD Russell,11,9
11326,DW Steyn,1,10
11326,DW Steyn,3,12
11326,DW Steyn,5,8
11326,DW Steyn,18,18
11326,H Gurney,1,4
11326,H Gurney,5,5
11326,H Gurney,17,20
11326,H Gurney,20,16
11326,Kuldeep Yadav,8,10
11326,Kuldeep Yadav,10,10
11326,Kuldeep Yadav,14,12
11326,Kuldeep Yadav,16,28
11326,M Ali,20,13
11326,MP Stoinis,7,2
11326,MP Stoinis,9,2
11326,MP Stoinis,12,9
11326,MP Stoinis,19,20
11326,Mohammed Siraj,6,4
11326,Mohammed Siraj,8,5
11326,Mohammed Siraj,10,19
11326,Mohammed Siraj,17,17
11326,N Saini,2,5
11326,N Saini,4,2
11326,N Saini,14,7
11326,N Saini,16,17
11326,P Krishna,3,10
11326,P Krishna,6,12
11326,P Krishna,15,13
11326,P Krishna,19,19
11326,PP Chawla,12,10
11326,SP Narine,2,4
11326,SP Narine,4,9
11326,SP Narine,13,9
11326,SP Narine,18,11
11326,YS Chahal,11,14
11326,YS Chahal,13,14
11326,YS Chahal,15,21
11327,DS Kulkarni,2,3
11327,DS Kulkarni,4,19
11327,DS Kulkarni,10,10
11327,HH Pandya,1,9
11327,HH Pandya,12,4
11327,HH Pandya,14,10
11327,HH Pandya,18,8
11327,J Archer,5,6
11327,J Archer,16,2
11327,J Archer,18,5
11327,J Archer,20,9
11327,JD Unadkat,6,14
11327,JD Unadkat,12,10
11327,JD Unadkat,17,14
11327,JD Unadkat,19,21
11327,JJ Bumrah,5,4
11327,JJ Bumrah,13,6
11327,JJ Bumrah,17,8
11327,JJ Bumrah,19,5
11327,KH Pandya,2,15
11327,KH Pandya,11,9
11327,M Markande,7,15
11327,M Markande,9,9
11327,R Parag,7,7
11327,R Parag,9,10
11327,RD Chahar,4,13
11327,RD Chahar,8,2
11327,RD Chahar,10,4
11327,RD Chahar,15,10
11327,S Gopal,3,7
11327,S Gopal,11,6
11327,S Gopal,13,5
11327,S Gopal,15,3
11327,SL Malinga,3,12
11327,SL Malinga,6,12
11327,SL Malinga,16,9
11327,SL Malinga,20,4
11327,STR Binny,1,3
11327,STR Binny,8,9
11327,STR Binny,14,8
11328,A Mishra,7,11
11328,A Mishra,9,16
11328,A Mishra,14,5
11328,A Mishra,16,9
11328,AR Patel,8,5
11328,AR Patel,10,10
11328,AR Patel,17,7
11328,H Brar,5,17
11328,H Brar,7,7
11328,H Viljoen,4,11
11328,H Viljoen,14,7
11328,H Viljoen,16,9
11328,H Viljoen,18,13
11328,I Sharma,1,3
11328,I Sharma,3,12
11328,I Sharma,6,4
11328,I Sharma,19,12
11328,K Rabada,5,4
11328,K Rabada,12,3
11328,K Rabada,18,7
11328,K Rabada,20,15
11328,M Ashwin,8,6
11328,M Ashwin,10,13
11328,M Ashwin,12,7
11328,Mohammed Shami,1,1
11328,Mohammed Shami,3,12
11328,Mohammed Shami,17,6
11328,Mohammed Shami,19,4
11328,R Ashwin,6,8
11328,R Ashwin,9,9
11328,R Ashwin,13,11
11328,S Curran,2,11
11328,S Curran,11,6
11328,S Curran,15,11
11328,S Curran,20,8
11328,S Lamichhane,2,11
11328,S Lamichhane,4,16
11328,S Lamichhane,13,6
11328,S Lamichhane,15,7
11328,S Rutherford,11,5
11329,AD Russell,7,8
11329,B Kumar,1,11
11329,B Kumar,8,6
11329,B Kumar,15,7
11329,B Kumar,19,12
11329,H Gurney,1,7
11329,H Gurney,3,10
11329,K Ahmed,3,16
11329,K Ahmed,5,4
11329,K Ahmed,14,8
11329,K Ahmed,17,8
11329,KC Cariappa,6,21
11329,KC Cariappa,9,14
11329,P Raj,2,17
11329,P Raj,11,5
11329,P Raj,13,9
11329,PP Chawla,4,11
11329,PP Chawla,8,8
11329,PP Chawla,15,19
11329,Rashid Khan,10,5
11329,Rashid Khan,13,4
11329,Rashid Khan,18,1
11329,Rashid Khan,20,13
11329,S Nadeem,2,18
11329,S Nadeem,7,4
11329,S Nadeem,9,5
11329,S Nadeem,11,5
11329,S Sharma,4,5
11329,S Sharma,6,8
11329,S Sharma,12,14
11329,S Sharma,16,10
11329,SP Narine,5,10
11329,SP Narine,10,8
11329,SP Narine,12,16
11329,SP Narine,14,4
11330,DJ Bravo,8,9
11330,DJ Bravo,14,8
11330,DJ Bravo,16,6
11330,DJ Bravo,20,11
11330,DL Chahar,1,5
11330,DL Chahar,3,4
11330,DL Chahar,5,9
11330,DL Chahar,19,10
11330,DW Steyn,1,6
11330,DW Steyn,3,6
11330,DW Steyn,5,6
11330,DW Steyn,18,13
11330,Imran Tahir,10,4
11330,Imran Tahir,12,9
11330,Imran Tahir,15,10
11330,Imran Tahir,17,8
11330,MP Stoinis,9,8
11330,MP Stoinis,11,9
11330,MP Stoinis,15,8
11330,N Saini,2,1
11330,N Saini,7,9
11330,N Saini,17,8
11330,N Saini,19,11
11330,P Negi,8,7
11330,RA Jadeja,7,9
11330,RA Jadeja,9,3
11330,RA Jadeja,11,12
11330,RA Jadeja,13,5
11330,SN Thakur,2,2
11330,SN Thakur,4,14
11330,SN Thakur,6,16
11330,SN Thakur,18,11
11330,UT Yadav,4,10
11330,UT Yadav,6,9
11330,UT Yadav,13,13
11330,UT Yadav,20,24
11330,YS Chahal,10,4
11330,YS Chahal,12,4
11330,YS Chahal,14,3
11330,YS Chahal,16,13
11331,A Mishra,7,7
11331,A Mishra,9,10
11331,A Mishra,11,11
11331,AR Patel,3,8
11331,AR Patel,5,13
11331,AR Patel,10,14
11331,AR Patel,14,4
11331,CH Morris,8,13
11331,CH Morris,13,13
11331,CH Morris,16,8
11331,CH Morris,19,8
11331,DS Kulkarni,2,12
11331,DS Kulkarni,6,14
11331,DS Kulkarni,14,12
11331,DS Kulkarni,18,13
11331,I Sharma,1,5
11331,I Sharma,4,7
11331,I Sharma,15,12
11331,I Sharma,17,7
11331,J Archer,5,8
11331,J Archer,10,3
11331,J Archer,16,9
11331,J Archer,19,11
11331,JD Unadkat,3,7
11331,JD Unadkat,13,12
11331,JD Unadkat,15,10
11331,JD Unadkat,20,7
11331,K Rabada,2,5
11331,K Rabada,6,14
11331,K Rabada,18,10
11331,K Rabada,20,9
11331,R Parag,7,8
11331,R Parag,9,5
11331,R Parag,11,12
11331,S Gopal,4,15
11331,S Gopal,8,6
11331,S Gopal,12,15
11331,S Gopal,17,12
11331,S Rutherford,12,18
11331,STR Binny,1,3
11332,B Kumar,1,0
11332,B Kumar,3,6
11332,B Kumar,15,10
11332,B Kumar,18,4
11332,DJ Bravo,8,6
11332,DJ Bravo,11,13
11332,DJ Bravo,18,10
11332,DJ Bravo,20,8
11332,DL Chahar,1,5
11332,DL Chahar,3,7
11332,DL Chahar,5,13
11332,DL Chahar,19,7
11332,Harbhajan Singh,2,5
11332,Harbhajan Singh,4,15
11332,Harbhajan Singh,6,11
11332,Harbhajan Singh,14,8
11332,Imran Tahir,10,10
11332,Imran Tahir,12,5
11332,Imran Tahir,15,10
11332,Imran Tahir,17,13
11332,K Ahmed,2,2
11332,K Ahmed,5,11
11332,K Ahmed,17,10
11332,K Ahmed,19,5
11332,RA Jadeja,7,9
11332,RA Jadeja,9,12
11332,RA Jadeja,13,8
11332,RA Jadeja,16,4
11332,Rashid Khan,8,10
11332,Rashid Khan,10,12
11332,Rashid Khan,14,16
11332,Rashid Khan,16,15
11332,S Sharma,6,22
11332,S Sharma,9,6
11332,S Sharma,12,20
11332,S Sharma,20,9
11332,Shakib Al Hasan,4,8
11332,Shakib Al Hasan,7,9
11332,Shakib Al Hasan,11,5
11332,Shakib Al Hasan,13,5
11333,AS Rajpoot,1,13
11333,AS Rajpoot,3,10
11333,AS Rajpoot,5,14
11333,AS Rajpoot,15,13
11333,H Viljoen,9,4
11333,H Viljoen,13,6
11333,H Viljoen,18,18
11333,H Viljoen,20,27
11333,M Ali,11,3
11333,M Ali,13,7
11333,M Ali,16,13
11333,M Ashwin,7,5
11333,M Ashwin,11,5
11333,M Ashwin,14,10
11333,M Ashwin,16,11
11333,MP Stoinis,8,9
11333,MP Stoinis,10,4
11333,Mohammed Shami,2,17
11333,Mohammed Shami,4,3
11333,Mohammed Shami,6,18
11333,Mohammed Shami,19,24
11333,N Saini,3,13
11333,N Saini,7,9
11333,N Saini,15,8
11333,N Saini,19,3
11333,R Ashwin,8,2
11333,R Ashwin,10,3
11333,R Ashwin,12,5
11333,R Ashwin,17,5
11333,TG Southee,1,15
11333,TG Southee,5,8
11333,TG Southee,17,11
11333,UT Yadav,2,10
11333,UT Yadav,4,13
11333,UT Yadav,18,7
11333,UT Yadav,20,9
11333,Washington Sundar,12,2
11333,Washington Sundar,14,19
11333,YS Chahal,6,12
11333,YS Chahal,9,15
11334,AD Russell,3,13
11334,AD Russell,14,10
11334,AD Russell,19,9
11334,CR Brathwaite,1,5
11334,CR Brathwaite,12,14
11334,J Archer,6,1
11334,J Archer,12,7
11334,J Archer,15,5
11334,J Archer,19,16
11334,JD Unadkat,10,3
11334,JD Unadkat,16,15
11334,JD Unadkat,18,15
11334,JD Unadkat,20,18
11334,N Rana,15,13
11334,O Thomas,2,7
11334,O Thomas,4,11
11334,O Thomas,13,6
11334,O Thomas,17,13
11334,P Krishna,2,12
11334,P Krishna,16,9
11334,P Krishna,18,13
11334,P Krishna,20,10
11334,P Raj,5,17
11334,P Raj,10,12
11334,PP Chawla,7,8
11334,PP Chawla,9,2
11334,PP Chawla,11,7
11334,PP Chawla,13,3
11334,R Parag,8,7
11334,S Gopal,7,4
11334,S Gopal,9,4
11334,S Gopal,11,25
11334,SP Narine,4,6
11334,SP Narine,6,2
11334,SP Narine,8,2
11334,SP Narine,17,15
11334,VR Aaron,1,8
11334,VR Aaron,3,3
11334,VR Aaron,5,7
11334,VR Aaron,14,10
11335,A Roy,10,10
11335,A Roy,13,4
11335,DJ Bravo,10,6
11335,DJ Bravo,12,7
11335,DJ Bravo,18,7
11335,DJ Bravo,20,17
11335,DL Chahar,1,9
11335,DL Chahar,3,12
11335,DL Chahar,5,16
11335,DL Chahar,19,10
11335,HH Pandya,4,12
11335,HH Pandya,14,12
11335,Harbhajan Singh,2,4
11335,Harbhajan Singh,4,1
11335,Harbhajan Singh,6,4
11335,Harbhajan Singh,8,14
11335,Imran Tahir,7,7
11335,Imran Tahir,9,14
11335,Imran Tahir,14,2
11335,Imran Tahir,16,16
11335,JJ Bumrah,6,5
11335,JJ Bumrah,12,3
11335,JJ Bumrah,17,5
11335,KH Pandya,2,2
11335,KH Pandya,5,1
11335,KH Pandya,8,4
11335,M Santner,11,8
11335,M Santner,13,2
11335,M Santner,15,2
11335,M Santner,17,1
11335,RD Chahar,7,3
11335,RD Chahar,9,6
11335,RD Chahar,11,4
11335,RD Chahar,15,8
11335,SL Malinga,1,9
11335,SL Malinga,3,11
11335,SL Malinga,16,11
11335,SL Malinga,18,6
11336,B Kumar,1,4
11336,B Kumar,3,10
11336,B Kumar,16,6
11336,B Kumar,18,5
11336,JD Unadkat,5,9
11336,JD Unadkat,11,7
11336,JD Unadkat,17,5
11336,JD Unadkat,19,5
